pulseheight,counts_ch_A,counts_ch_B
500.4347826086956,4,2
501.304347826087,3,0
502.17391304347825,6,1
503.04347826086956,5,0
503.9130434782609,10,0
504.78260869565213,5,0
505.6521739130435,6,1
506.52173913043475,22,3
507.3913043478261,15,1
508.2608695652174,17,0
509.13043478260875,18,1
510.0,13,1
510.86956521739125,20,0
511.7391304347826,21,0
512.608695652174,20,0
513.4782608695652,14,0
514.3478260869565,19,0
515.2173913043478,18,4
516.0869565217391,20,3
516.9565217391305,28,0
517.8260869565217,24,4
518.695652173913,27,2
519.5652173913044,16,1
520.4347826086956,24,0
521.304347826087,25,0
522.1739130434783,23,0
523.0434782608695,16,1
523.9130434782609,20,1
524.7826086956522,18,2
525.6521739130435,23,2
526.5217391304348,28,1
527.391304347826,20,1
528.2608695652174,21,1
529.1304347826087,17,2
530.0,29,0
530.8695652173913,24,0
531.7391304347826,36,2
532.6086956521739,27,0
533.4782608695652,20,0
534.3478260869565,20,0
535.2173913043478,21,0
536.0869565217391,19,1
536.9565217391305,14,2
537.8260869565217,22,1
538.695652173913,17,0
539.5652173913044,24,0
540.4347826086956,17,2
541.304347826087,19,2
542.1739130434783,31,0
543.0434782608695,21,0
543.9130434782609,27,1
544.7826086956522,19,2
545.6521739130435,22,3
546.5217391304348,19,0
547.391304347826,19,0
548.2608695652174,21,0
549.1304347826087,19,3
550.0,25,1
550.8695652173913,35,3
551.7391304347826,20,4
552.6086956521739,16,1
553.4782608695652,19,3
554.3478260869565,41,0
555.2173913043478,23,0
556.0869565217391,28,0
556.9565217391305,23,1
557.8260869565217,19,1
558.695652173913,27,1
559.5652173913044,28,0
560.4347826086956,15,0
561.304347826087,23,1
562.1739130434783,17,4
563.0434782608695,21,0
563.9130434782609,34,2
564.7826086956522,26,2
565.6521739130435,24,3
566.5217391304348,29,2
567.3913043478261,30,2
568.2608695652174,21,4
569.1304347826087,23,3
570.0,26,1
570.8695652173913,22,3
571.7391304347826,25,2
572.6086956521739,32,1
573.4782608695652,36,1
574.3478260869565,39,3
575.2173913043478,34,0
576.0869565217391,48,1
576.9565217391305,36,4
577.8260869565217,43,4
578.695652173913,48,3
579.5652173913044,42,7
580.4347826086956,43,2
581.304347826087,48,2
582.1739130434783,60,4
583.0434782608695,60,4
583.9130434782609,61,0
584.7826086956522,61,2
585.6521739130435,72,1
586.5217391304348,77,0
587.3913043478261,60,5
588.2608695652174,87,1
589.1304347826087,76,2
590.0,117,2
590.8695652173913,96,2
591.7391304347826,104,2
592.6086956521739,100,4
593.4782608695652,92,2
594.3478260869565,136,1
595.2173913043478,117,4
596.0869565217391,116,2
596.9565217391305,141,2
597.8260869565217,142,3
598.695652173913,121,3
599.5652173913044,159,1
600.4347826086956,165,4
601.304347826087,171,6
602.1739130434783,193,1
603.0434782608695,183,5
603.9130434782609,186,3
604.7826086956522,216,3
605.6521739130435,201,3
606.5217391304348,187,2
607.3913043478261,224,4
608.2608695652174,210,4
609.1304347826087,232,2
610.0,241,4
610.8695652173913,237,3
611.7391304347826,254,9
612.6086956521739,262,3
613.4782608695652,265,2
614.3478260869565,245,4
615.2173913043478,262,1
616.0869565217391,263,3
616.9565217391305,253,2
617.8260869565217,270,2
618.695652173913,268,4
619.5652173913044,262,6
620.4347826086956,301,3
621.304347826087,257,5
622.1739130434783,265,4
623.0434782608695,269,3
623.9130434782609,252,1
624.7826086956522,251,2
625.6521739130435,301,1
626.5217391304348,274,5
627.3913043478261,263,4
628.2608695652174,269,2
629.1304347826087,228,4
630.0,248,1
630.8695652173913,243,2
631.7391304347826,246,2
632.6086956521739,228,1
633.4782608695652,215,3
634.3478260869565,226,4
635.2173913043478,196,3
636.0869565217391,199,3
636.9565217391305,180,4
637.8260869565217,211,2
638.695652173913,177,1
639.5652173913044,190,0
640.4347826086956,159,3
641.304347826087,183,0
642.1739130434783,141,1
643.0434782608695,146,0
643.9130434782609,127,3
644.7826086956521,116,2
645.6521739130435,126,0
646.5217391304348,106,1
647.3913043478261,111,1
648.2608695652174,72,5
649.1304347826087,95,1
650.0,78,1
650.8695652173913,76,1
651.7391304347826,80,2
652.6086956521739,80,1
653.4782608695652,70,5
654.3478260869565,65,0
655.2173913043478,57,0
656.0869565217391,50,2
656.9565217391305,59,1
657.8260869565217,38,0
658.695652173913,37,1
659.5652173913044,39,2
660.4347826086956,31,2
661.304347826087,36,1
662.1739130434783,34,3
663.0434782608695,36,2
663.9130434782609,17,1
664.7826086956521,21,4
665.6521739130435,18,1
666.5217391304348,28,1
667.3913043478261,23,1
668.2608695652174,22,2
669.1304347826087,12,2
670.0,17,1
670.8695652173913,10,0
671.7391304347826,14,2
672.6086956521739,10,0
673.4782608695652,15,1
674.3478260869565,14,0
675.2173913043478,12,1
676.0869565217391,16,3
676.9565217391305,16,0
677.8260869565217,13,0
678.695652173913,11,2
679.5652173913044,6,1
680.4347826086956,9,2
681.304347826087,11,1
682.1739130434783,16,0
683.0434782608695,12,2
683.9130434782609,6,2
684.7826086956521,15,1
685.6521739130435,7,1
686.5217391304348,12,0
687.3913043478261,8,0
688.2608695652174,9,2
689.1304347826087,9,1
690.0,15,0
690.8695652173913,17,1
691.7391304347826,4,1
692.6086956521739,15,0
693.4782608695652,8,1
694.3478260869565,3,1
695.2173913043478,15,0
696.0869565217391,10,0
696.9565217391305,8,2
697.8260869565217,12,2
698.695652173913,11,1
699.5652173913044,3,0
700.4347826086956,11,1
701.304347826087,14,0
702.1739130434783,9,0
703.0434782608695,4,2
703.9130434782609,5,0
704.7826086956521,11,1
705.6521739130435,9,0
706.5217391304348,8,0
707.3913043478261,4,1
708.2608695652174,2,0
709.1304347826087,10,0
710.0,13,0
710.8695652173913,8,1
711.7391304347826,8,1
712.6086956521739,11,0
713.4782608695652,11,0
714.3478260869565,4,1
715.2173913043478,8,0
716.0869565217391,7,3
716.9565217391305,7,0
717.8260869565217,8,0
718.695652173913,10,0
719.5652173913044,8,1
720.4347826086956,6,1
721.304347826087,12,1
722.1739130434783,9,2
723.0434782608695,10,1
723.9130434782609,7,1
724.7826086956521,6,0
725.6521739130435,3,0
726.5217391304348,12,0
727.3913043478261,13,1
728.2608695652174,8,1
729.1304347826087,10,0
730.0,9,0
730.8695652173913,6,0
731.7391304347826,9,0
732.6086956521739,6,0
733.4782608695652,4,1
734.3478260869565,10,0
735.2173913043478,8,1
736.0869565217391,13,1
736.9565217391305,11,0
737.8260869565217,5,0
738.695652173913,6,0
739.5652173913044,8,0
740.4347826086956,9,1
741.304347826087,10,0
742.1739130434783,10,1
743.0434782608695,8,1
743.9130434782609,12,1
744.7826086956521,10,0
745.6521739130435,9,0
746.5217391304348,7,0
747.3913043478261,5,1
748.2608695652174,8,1
749.1304347826087,7,1
750.0,7,0
750.8695652173913,12,0
751.7391304347826,11,0
752.6086956521739,7,1
753.4782608695652,10,0
754.3478260869565,9,0
755.2173913043478,8,0
756.0869565217391,9,1
756.9565217391304,9,0
757.8260869565217,7,0
758.695652173913,7,0
759.5652173913044,11,0
