pulseheight,counts_ch_A,counts_ch_B
500.4347826086956,2,1
501.304347826087,8,0
502.17391304347825,9,0
503.04347826086956,8,1
503.9130434782609,7,2
504.78260869565213,8,2
505.6521739130435,15,0
506.52173913043475,16,1
507.3913043478261,9,1
508.2608695652174,13,2
509.13043478260875,15,0
510.0,22,2
510.86956521739125,13,3
511.7391304347826,15,1
512.608695652174,20,1
513.4782608695652,22,0
514.3478260869565,14,2
515.2173913043478,22,3
516.0869565217391,19,0
516.9565217391305,20,0
517.8260869565217,18,1
518.695652173913,16,0
519.5652173913044,21,1
520.4347826086956,22,1
521.304347826087,27,0
522.1739130434783,18,1
523.0434782608695,27,1
523.9130434782609,17,0
524.7826086956522,11,0
525.6521739130435,16,0
526.5217391304348,21,0
527.391304347826,22,1
528.2608695652174,14,0
529.1304347826087,28,1
530.0,26,1
530.8695652173913,14,0
531.7391304347826,24,1
532.6086956521739,18,3
533.4782608695652,19,0
534.3478260869565,14,1
535.2173913043478,17,1
536.0869565217391,35,1
536.9565217391305,26,1
537.8260869565217,27,2
538.695652173913,27,1
539.5652173913044,20,2
540.4347826086956,27,2
541.304347826087,18,1
542.1739130434783,22,2
543.0434782608695,15,1
543.9130434782609,14,0
544.7826086956522,24,0
545.6521739130435,25,0
546.5217391304348,24,0
547.391304347826,21,0
548.2608695652174,22,1
549.1304347826087,16,1
550.0,16,1
550.8695652173913,24,1
551.7391304347826,23,0
552.6086956521739,16,2
553.4782608695652,21,0
554.3478260869565,22,0
555.2173913043478,17,1
556.0869565217391,22,2
556.9565217391305,16,2
557.8260869565217,21,1
558.695652173913,23,1
559.5652173913044,15,0
560.4347826086956,21,2
561.304347826087,19,0
562.1739130434783,32,2
563.0434782608695,21,0
563.9130434782609,36,2
564.7826086956522,23,2
565.6521739130435,22,3
566.5217391304348,25,2
567.3913043478261,26,1
568.2608695652174,24,1
569.1304347826087,26,0
570.0,21,0
570.8695652173913,26,0
571.7391304347826,29,4
572.6086956521739,38,1
573.4782608695652,29,0
574.3478260869565,32,2
575.2173913043478,29,2
576.0869565217391,35,1
576.9565217391305,40,3
577.8260869565217,41,3
578.695652173913,42,4
579.5652173913044,41,3
580.4347826086956,52,3
581.304347826087,46,1
582.1739130434783,52,4
583.0434782608695,42,4
583.9130434782609,59,1
584.7826086956522,55,3
585.6521739130435,55,1
586.5217391304348,57,2
587.3913043478261,73,1
588.2608695652174,91,3
589.1304347826087,98,3
590.0,89,3
590.8695652173913,96,4
591.7391304347826,111,2
592.6086956521739,104,4
593.4782608695652,99,2
594.3478260869565,116,1
595.2173913043478,119,1
596.0869565217391,122,2
596.9565217391305,125,2
597.8260869565217,142,5
598.695652173913,141,3
599.5652173913044,140,2
600.4347826086956,153,5
601.304347826087,173,4
602.1739130434783,177,4
603.0434782608695,185,5
603.9130434782609,173,7
604.7826086956522,190,4
605.6521739130435,204,7
606.5217391304348,198,1
607.3913043478261,201,4
608.2608695652174,238,2
609.1304347826087,216,2
610.0,222,3
610.8695652173913,252,5
611.7391304347826,225,7
612.6086956521739,237,2
613.4782608695652,266,6
614.3478260869565,268,3
615.2173913043478,265,6
616.0869565217391,264,2
616.9565217391305,280,3
617.8260869565217,249,4
618.695652173913,266,2
619.5652173913044,315,3
620.4347826086956,292,2
621.304347826087,261,11
622.1739130434783,256,2
623.0434782608695,280,5
623.9130434782609,259,3
624.7826086956522,235,4
625.6521739130435,239,5
626.5217391304348,236,3
627.3913043478261,254,2
628.2608695652174,237,3
629.1304347826087,234,2
630.0,250,5
630.8695652173913,209,1
631.7391304347826,200,3
632.6086956521739,199,2
633.4782608695652,200,5
634.3478260869565,206,2
635.2173913043478,202,1
636.0869565217391,199,3
636.9565217391305,178,4
637.8260869565217,194,1
638.695652173913,158,3
639.5652173913044,175,4
640.4347826086956,139,2
641.304347826087,138,1
642.1739130434783,149,0
643.0434782608695,132,1
643.9130434782609,134,7
644.7826086956521,106,4
645.6521739130435,107,3
646.5217391304348,108,1
647.3913043478261,114,1
648.2608695652174,102,1
649.1304347826087,77,1
650.0,85,3
650.8695652173913,96,2
651.7391304347826,74,2
652.6086956521739,49,2
653.4782608695652,67,2
654.3478260869565,54,2
655.2173913043478,59,1
656.0869565217391,48,1
656.9565217391305,48,0
657.8260869565217,29,1
658.695652173913,45,0
659.5652173913044,29,1
660.4347826086956,33,4
661.304347826087,27,1
662.1739130434783,35,2
663.0434782608695,26,3
663.9130434782609,24,2
664.7826086956521,16,1
665.6521739130435,19,2
666.5217391304348,12,2
667.3913043478261,16,1
668.2608695652174,10,1
669.1304347826087,14,0
670.0,16,1
670.8695652173913,18,1
671.7391304347826,8,1
672.6086956521739,13,0
673.4782608695652,16,1
674.3478260869565,6,2
675.2173913043478,13,1
676.0869565217391,11,1
676.9565217391305,6,2
677.8260869565217,12,0
678.695652173913,3,1
679.5652173913044,3,0
680.4347826086956,10,0
681.304347826087,11,1
682.1739130434783,7,0
683.0434782608695,7,1
683.9130434782609,6,0
684.7826086956521,8,0
685.6521739130435,8,1
686.5217391304348,5,1
687.3913043478261,9,1
688.2608695652174,2,1
689.1304347826087,6,0
690.0,8,1
690.8695652173913,2,1
691.7391304347826,8,0
692.6086956521739,8,0
693.4782608695652,10,0
694.3478260869565,9,1
695.2173913043478,11,0
696.0869565217391,8,0
696.9565217391305,12,1
697.8260869565217,15,0
698.695652173913,7,2
699.5652173913044,10,0
700.4347826086956,8,0
701.304347826087,9,2
702.1739130434783,13,2
703.0434782608695,7,1
703.9130434782609,11,0
704.7826086956521,7,1
705.6521739130435,5,1
706.5217391304348,5,0
707.3913043478261,10,0
708.2608695652174,10,2
709.1304347826087,7,0
710.0,10,1
710.8695652173913,5,2
711.7391304347826,8,1
712.6086956521739,11,1
713.4782608695652,7,0
714.3478260869565,6,2
715.2173913043478,11,0
716.0869565217391,3,0
716.9565217391305,7,1
717.8260869565217,16,0
718.695652173913,9,2
719.5652173913044,4,1
720.4347826086956,8,0
721.304347826087,8,0
722.1739130434783,5,0
723.0434782608695,7,0
723.9130434782609,5,0
724.7826086956521,10,0
725.6521739130435,5,1
726.5217391304348,9,0
727.3913043478261,7,0
728.2608695652174,11,0
729.1304347826087,4,1
730.0,7,1
730.8695652173913,6,0
731.7391304347826,11,0
732.6086956521739,9,0
733.4782608695652,6,0
734.3478260869565,7,0
735.2173913043478,13,0
736.0869565217391,6,0
736.9565217391305,11,0
737.8260869565217,4,0
738.695652173913,7,1
739.5652173913044,10,1
740.4347826086956,5,1
741.304347826087,5,0
742.1739130434783,12,0
743.0434782608695,7,0
743.9130434782609,4,2
744.7826086956521,5,1
745.6521739130435,2,0
746.5217391304348,7,0
747.3913043478261,9,1
748.2608695652174,10,1
749.1304347826087,10,0
750.0,12,1
750.8695652173913,5,1
751.7391304347826,11,0
752.6086956521739,13,0
753.4782608695652,7,1
754.3478260869565,9,0
755.2173913043478,11,0
756.0869565217391,5,0
756.9565217391304,10,0
757.8260869565217,6,0
758.695652173913,5,0
759.5652173913044,16,0
