pulseheight,counts_ch_A,counts_ch_B
540.6020066889632,12,2
541.8060200668897,13,1
543.010033444816,8,0
544.2140468227425,14,1
545.4180602006688,6,1
546.6220735785953,11,1
547.8260869565217,13,0
549.0301003344482,6,1
550.2341137123746,18,0
551.438127090301,11,1
552.6421404682274,8,1
553.8461538461538,11,2
555.0501672240803,9,4
556.2541806020067,9,1
557.4581939799332,10,0
558.6622073578595,10,0
559.866220735786,10,1
561.0702341137123,7,0
562.2742474916388,8,1
563.4782608695652,8,0
564.6822742474917,8,2
565.886287625418,5,2
567.0903010033445,8,0
568.2943143812709,9,2
569.4983277591973,4,0
570.7023411371238,7,0
571.9063545150502,6,2
573.1103678929766,7,0
574.314381270903,14,0
575.5183946488294,13,3
576.7224080267558,12,0
577.9264214046823,12,3
579.1304347826087,6,2
580.3344481605351,6,2
581.5384615384615,6,0
582.7424749163879,20,2
583.9464882943143,12,0
585.1505016722408,12,4
586.3545150501673,10,0
587.5585284280937,8,0
588.7625418060201,11,3
589.9665551839465,9,1
591.1705685618729,7,2
592.3745819397993,11,2
593.5785953177258,4,0
594.7826086956522,7,1
595.9866220735786,14,1
597.190635451505,7,2
598.3946488294314,10,0
599.5986622073578,9,1
600.8026755852843,12,0
602.0066889632108,10,1
603.2107023411371,7,1
604.4147157190636,9,0
605.6187290969899,11,1
606.8227424749164,11,2
608.0267558528428,15,1
609.2307692307693,11,0
610.4347826086956,20,1
611.6387959866221,7,0
612.8428093645484,9,2
614.0468227424749,10,4
615.2508361204013,8,0
616.4548494983278,9,1
617.6588628762543,4,2
618.8628762541806,12,1
620.066889632107,5,1
621.2709030100334,3,0
622.4749163879599,8,2
623.6789297658863,8,1
624.8829431438128,13,4
626.0869565217391,7,0
627.2909698996656,12,1
628.4949832775919,7,2
629.6989966555184,9,3
630.9030100334448,3,0
632.1070234113713,11,1
633.3110367892976,12,0
634.5150501672241,9,1
635.7190635451504,5,4
636.9230769230769,12,1
638.1270903010034,8,2
639.3311036789298,9,0
640.5351170568562,9,4
641.7391304347826,12,1
642.943143812709,5,1
644.1471571906354,11,1
645.3511705685619,6,2
646.5551839464883,6,1
647.7591973244148,5,0
648.9632107023411,10,0
650.1672240802675,9,2
651.371237458194,7,2
652.5752508361204,7,1
653.7792642140469,4,2
654.9832775919733,5,3
656.1872909698997,7,1
657.3913043478261,11,2
658.5953177257525,8,1
659.7993311036789,8,0
661.0033444816054,15,4
662.2073578595318,9,1
663.4113712374582,12,1
664.6153846153846,10,2
665.819397993311,13,2
667.0234113712374,15,0
668.2274247491639,15,4
669.4314381270904,11,1
670.6354515050168,15,2
671.8394648829432,11,0
673.0434782608695,18,1
674.247491638796,20,5
675.4515050167224,23,2
676.6555183946489,24,4
