pulseheight,counts_ch_A,counts_ch_B
500.4347826086956,6,1
501.304347826087,4,1
502.17391304347825,5,0
503.04347826086956,8,1
503.9130434782609,15,1
504.78260869565213,10,3
505.6521739130435,18,0
506.52173913043475,19,3
507.3913043478261,15,1
508.2608695652174,15,1
509.13043478260875,15,1
510.0,19,1
510.86956521739125,13,0
511.7391304347826,19,0
512.608695652174,21,1
513.4782608695652,14,1
514.3478260869565,23,0
515.2173913043478,17,0
516.0869565217391,19,0
516.9565217391305,15,3
517.8260869565217,14,1
518.695652173913,25,0
519.5652173913044,16,2
520.4347826086956,18,0
521.304347826087,16,1
522.1739130434783,24,2
523.0434782608695,19,0
523.9130434782609,13,0
524.7826086956522,22,1
525.6521739130435,17,0
526.5217391304348,16,1
527.391304347826,17,0
528.2608695652174,20,0
529.1304347826087,16,0
530.0,23,0
530.8695652173913,19,1
531.7391304347826,20,0
532.6086956521739,16,0
533.4782608695652,16,1
534.3478260869565,21,2
535.2173913043478,24,2
536.0869565217391,13,0
536.9565217391305,22,0
537.8260869565217,18,1
538.695652173913,29,1
539.5652173913044,20,0
540.4347826086956,26,0
541.304347826087,17,0
542.1739130434783,20,4
543.0434782608695,21,1
543.9130434782609,12,2
544.7826086956522,14,1
545.6521739130435,24,2
546.5217391304348,21,2
547.391304347826,17,0
548.2608695652174,21,1
549.1304347826087,19,0
550.0,16,0
550.8695652173913,17,1
551.7391304347826,22,1
552.6086956521739,15,1
553.4782608695652,24,1
554.3478260869565,15,0
555.2173913043478,25,2
556.0869565217391,22,0
556.9565217391305,18,0
557.8260869565217,33,0
558.695652173913,22,2
559.5652173913044,15,0
560.4347826086956,21,0
561.304347826087,17,1
562.1739130434783,17,1
563.0434782608695,25,0
563.9130434782609,27,1
564.7826086956522,20,0
565.6521739130435,21,0
566.5217391304348,29,0
567.3913043478261,34,0
568.2608695652174,20,3
569.1304347826087,25,0
570.0,24,3
570.8695652173913,22,1
571.7391304347826,29,1
