pulseheight,counts_ch_A,counts_ch_B
500.4347826086956,5,0
501.304347826087,5,1
502.17391304347825,8,1
503.04347826086956,9,0
503.9130434782609,9,0
504.78260869565213,6,0
505.6521739130435,13,0
506.52173913043475,12,2
507.3913043478261,13,0
508.2608695652174,16,1
509.13043478260875,20,0
510.0,14,2
510.86956521739125,14,1
511.7391304347826,24,0
512.608695652174,18,1
513.4782608695652,16,1
514.3478260869565,23,1
515.2173913043478,17,2
516.0869565217391,25,0
516.9565217391305,21,2
517.8260869565217,17,1
518.695652173913,19,1
519.5652173913044,21,0
520.4347826086956,26,1
521.304347826087,16,0
522.1739130434783,19,1
523.0434782608695,23,0
523.9130434782609,19,0
524.7826086956522,16,2
525.6521739130435,21,2
526.5217391304348,20,0
527.391304347826,16,0
528.2608695652174,19,0
529.1304347826087,21,1
530.0,26,0
530.8695652173913,25,1
531.7391304347826,21,0
532.6086956521739,23,2
533.4782608695652,22,2
534.3478260869565,27,2
535.2173913043478,22,3
536.0869565217391,23,1
536.9565217391305,21,2
537.8260869565217,16,2
538.695652173913,32,1
539.5652173913044,19,0
540.4347826086956,29,1
541.304347826087,22,0
542.1739130434783,20,0
543.0434782608695,16,3
543.9130434782609,23,0
544.7826086956522,20,1
545.6521739130435,17,0
546.5217391304348,13,0
547.391304347826,21,0
548.2608695652174,22,1
549.1304347826087,19,2
550.0,26,1
550.8695652173913,15,2
551.7391304347826,12,2
552.6086956521739,25,0
553.4782608695652,24,1
554.3478260869565,25,1
555.2173913043478,19,1
556.0869565217391,19,0
556.9565217391305,21,0
557.8260869565217,19,0
558.695652173913,20,3
559.5652173913044,15,1
560.4347826086956,25,0
561.304347826087,16,1
562.1739130434783,23,2
563.0434782608695,21,0
563.9130434782609,20,1
564.7826086956522,13,3
565.6521739130435,28,2
566.5217391304348,27,0
567.3913043478261,22,2
568.2608695652174,19,0
569.1304347826087,19,1
570.0,26,1
570.8695652173913,29,1
571.7391304347826,21,0
572.6086956521739,38,1
573.4782608695652,33,2
574.3478260869565,27,1
575.2173913043478,37,1
576.0869565217391,29,5
576.9565217391305,36,0
577.8260869565217,33,1
578.695652173913,51,1
579.5652173913044,42,1
580.4347826086956,42,4
581.304347826087,45,0
582.1739130434783,47,3
583.0434782608695,54,2
583.9130434782609,56,2
584.7826086956522,62,2
585.6521739130435,54,0
586.5217391304348,68,2
587.3913043478261,70,3
588.2608695652174,66,2
589.1304347826087,74,6
590.0,72,2
590.8695652173913,62,2
591.7391304347826,98,2
592.6086956521739,121,4
593.4782608695652,119,0
594.3478260869565,105,0
595.2173913043478,114,1
596.0869565217391,140,0
596.9565217391305,110,3
597.8260869565217,142,1
598.695652173913,143,0
599.5652173913044,136,5
600.4347826086956,147,6
601.304347826087,164,2
602.1739130434783,179,1
603.0434782608695,177,3
603.9130434782609,162,2
604.7826086956522,169,7
605.6521739130435,201,4
606.5217391304348,185,1
607.3913043478261,207,4
608.2608695652174,216,4
609.1304347826087,208,1
610.0,225,0
610.8695652173913,240,1
611.7391304347826,209,1
612.6086956521739,249,1
613.4782608695652,233,2
614.3478260869565,248,2
615.2173913043478,270,3
616.0869565217391,249,4
616.9565217391305,266,2
617.8260869565217,251,3
618.695652173913,266,0
619.5652173913044,260,1
620.4347826086956,260,2
621.304347826087,244,0
622.1739130434783,228,2
623.0434782608695,274,2
623.9130434782609,261,2
624.7826086956522,240,4
625.6521739130435,252,2
626.5217391304348,246,5
627.3913043478261,251,1
628.2608695652174,220,2
629.1304347826087,231,3
630.0,251,2
630.8695652173913,215,3
631.7391304347826,224,0
632.6086956521739,201,1
633.4782608695652,206,1
634.3478260869565,200,0
635.2173913043478,196,2
636.0869565217391,193,2
636.9565217391305,177,6
637.8260869565217,171,1
638.695652173913,157,2
639.5652173913044,172,5
640.4347826086956,143,0
641.304347826087,123,1
642.1739130434783,143,2
643.0434782608695,120,0
643.9130434782609,133,2
644.7826086956521,128,3
645.6521739130435,123,1
646.5217391304348,96,1
647.3913043478261,108,0
648.2608695652174,113,1
649.1304347826087,104,0
650.0,85,3
650.8695652173913,63,3
651.7391304347826,66,2
652.6086956521739,71,0
653.4782608695652,65,2
654.3478260869565,51,1
655.2173913043478,51,1
656.0869565217391,43,0
656.9565217391305,45,2
657.8260869565217,40,1
658.695652173913,35,0
659.5652173913044,40,0
660.4347826086956,30,0
661.304347826087,33,0
662.1739130434783,28,1
663.0434782608695,27,1
663.9130434782609,27,1
664.7826086956521,18,2
665.6521739130435,21,0
666.5217391304348,16,0
667.3913043478261,21,0
668.2608695652174,21,0
669.1304347826087,16,3
670.0,19,0
670.8695652173913,10,0
671.7391304347826,15,1
672.6086956521739,12,0
673.4782608695652,9,0
674.3478260869565,18,2
675.2173913043478,12,1
676.0869565217391,12,1
676.9565217391305,8,1
677.8260869565217,6,4
678.695652173913,10,1
679.5652173913044,4,0
680.4347826086956,7,4
681.304347826087,8,1
682.1739130434783,13,0
683.0434782608695,8,1
683.9130434782609,10,0
684.7826086956521,15,1
685.6521739130435,11,1
686.5217391304348,11,0
687.3913043478261,6,1
688.2608695652174,7,1
689.1304347826087,12,1
690.0,12,0
690.8695652173913,8,1
691.7391304347826,3,3
692.6086956521739,5,1
693.4782608695652,14,0
694.3478260869565,5,0
695.2173913043478,9,2
696.0869565217391,7,0
696.9565217391305,6,0
697.8260869565217,5,1
698.695652173913,1,1
699.5652173913044,6,0
700.4347826086956,8,0
701.304347826087,7,0
702.1739130434783,11,0
703.0434782608695,7,0
703.9130434782609,8,0
704.7826086956521,4,0
705.6521739130435,9,0
706.5217391304348,7,0
707.3913043478261,6,1
708.2608695652174,9,0
709.1304347826087,10,0
710.0,12,1
710.8695652173913,11,0
711.7391304347826,5,1
712.6086956521739,10,0
713.4782608695652,6,0
714.3478260869565,3,4
715.2173913043478,5,0
716.0869565217391,7,0
716.9565217391305,8,1
717.8260869565217,9,0
718.695652173913,9,1
719.5652173913044,4,0
720.4347826086956,4,0
721.304347826087,8,0
722.1739130434783,7,2
723.0434782608695,7,0
723.9130434782609,10,0
724.7826086956521,8,1
725.6521739130435,6,2
726.5217391304348,12,0
727.3913043478261,4,1
728.2608695652174,11,0
729.1304347826087,7,0
730.0,8,0
730.8695652173913,9,1
731.7391304347826,8,2
732.6086956521739,7,0
733.4782608695652,9,0
734.3478260869565,7,0
735.2173913043478,4,0
736.0869565217391,9,0
736.9565217391305,10,1
737.8260869565217,14,0
738.695652173913,4,0
739.5652173913044,4,1
740.4347826086956,7,0
741.304347826087,7,0
742.1739130434783,10,1
743.0434782608695,10,1
743.9130434782609,5,1
744.7826086956521,8,0
745.6521739130435,8,0
746.5217391304348,8,0
747.3913043478261,9,1
748.2608695652174,8,0
749.1304347826087,12,0
750.0,8,1
750.8695652173913,8,0
751.7391304347826,19,0
752.6086956521739,13,0
753.4782608695652,6,0
754.3478260869565,9,0
755.2173913043478,6,1
756.0869565217391,11,0
756.9565217391304,6,0
757.8260869565217,9,0
758.695652173913,10,0
759.5652173913044,11,0
