pulseheight,counts_ch_A,counts_ch_B
540.6020066889632,16,2
541.8060200668897,15,1
543.010033444816,6,2
544.2140468227425,10,2
545.4180602006688,11,0
546.6220735785953,13,1
547.8260869565217,8,1
549.0301003344482,13,1
550.2341137123746,9,0
551.438127090301,13,2
552.6421404682274,8,3
553.8461538461538,8,1
555.0501672240803,13,1
556.2541806020067,10,1
557.4581939799332,10,2
558.6622073578595,6,2
559.866220735786,12,1
561.0702341137123,5,0
562.2742474916388,9,3
563.4782608695652,10,2
564.6822742474917,14,1
565.886287625418,13,1
567.0903010033445,9,1
568.2943143812709,8,0
569.4983277591973,11,3
570.7023411371238,11,0
571.9063545150502,12,1
573.1103678929766,11,0
574.314381270903,16,4
575.5183946488294,4,0
576.7224080267558,10,1
577.9264214046823,8,2
579.1304347826087,12,0
580.3344481605351,5,1
581.5384615384615,8,0
582.7424749163879,7,0
583.9464882943143,6,0
585.1505016722408,5,1
586.3545150501673,10,0
587.5585284280937,11,0
588.7625418060201,6,2
589.9665551839465,13,0
591.1705685618729,8,1
592.3745819397993,8,3
593.5785953177258,12,2
594.7826086956522,11,2
595.9866220735786,9,2
597.190635451505,6,0
598.3946488294314,7,3
599.5986622073578,7,0
600.8026755852843,11,2
602.0066889632108,9,0
603.2107023411371,9,0
604.4147157190636,8,1
605.6187290969899,12,2
606.8227424749164,13,0
608.0267558528428,10,1
609.2307692307693,8,0
610.4347826086956,5,0
611.6387959866221,8,3
612.8428093645484,12,3
614.0468227424749,4,1
615.2508361204013,11,2
616.4548494983278,11,1
617.6588628762543,10,2
618.8628762541806,6,1
620.066889632107,12,1
621.2709030100334,8,1
622.4749163879599,5,1
623.6789297658863,6,0
624.8829431438128,8,0
626.0869565217391,9,1
627.2909698996656,14,0
628.4949832775919,12,1
629.6989966555184,10,0
630.9030100334448,8,4
632.1070234113713,10,1
633.3110367892976,8,2
634.5150501672241,12,1
635.7190635451504,14,1
636.9230769230769,9,3
638.1270903010034,9,2
639.3311036789298,8,1
640.5351170568562,17,1
641.7391304347826,6,1
642.943143812709,7,1
644.1471571906354,12,1
645.3511705685619,3,0
646.5551839464883,13,0
647.7591973244148,9,1
648.9632107023411,9,1
650.1672240802675,12,1
651.371237458194,5,1
652.5752508361204,12,2
653.7792642140469,14,0
654.9832775919733,12,1
656.1872909698997,10,2
657.3913043478261,5,0
658.5953177257525,13,1
659.7993311036789,10,1
661.0033444816054,9,2
662.2073578595318,11,2
663.4113712374582,11,5
664.6153846153846,9,3
665.819397993311,19,1
667.0234113712374,15,5
668.2274247491639,11,1
669.4314381270904,16,1
670.6354515050168,11,2
671.8394648829432,13,2
673.0434782608695,15,4
674.247491638796,14,0
675.4515050167224,20,3
676.6555183946489,20,2
677.8595317725753,25,4
679.0635451505017,19,1
680.267558528428,18,1
681.4715719063545,27,4
682.6755852842809,23,4
683.8795986622074,37,4
685.0836120401339,29,2
686.2876254180602,40,2
687.4916387959865,43,1
688.695652173913,40,1
689.8996655518395,38,4
691.1036789297659,43,1
692.3076923076924,54,2
693.5117056856187,43,5
694.7157190635452,60,2
695.9197324414715,70,4
697.123745819398,77,2
698.3277591973244,56,2
699.5317725752509,75,5
700.7357859531774,74,7
701.9397993311037,73,2
703.14381270903,65,4
704.3478260869565,74,7
705.551839464883,76,2
706.7558528428094,74,3
707.9598662207359,95,4
709.1638795986622,97,4
710.3678929765886,90,6
711.571906354515,118,5
712.7759197324415,103,7
713.9799331103679,117,3
715.1839464882944,93,2
716.3879598662207,114,7
717.5919732441471,107,6
718.7959866220735,105,3
720.0,87,5
721.2040133779265,119,4
722.4080267558529,126,5
723.6120401337793,114,7
724.8160535117057,113,7
726.0200668896321,109,3
727.2240802675585,92,5
728.428093645485,104,7
729.6321070234114,100,5
730.8361204013379,117,5
732.0401337792642,98,3
733.2441471571906,88,5
734.448160535117,96,3
735.6521739130435,84,5
736.85618729097,108,8
738.0602006688964,90,6
739.2642140468228,86,6
740.4682274247491,92,3
741.6722408026756,75,3
742.876254180602,76,5
744.0802675585285,82,5
745.2842809364549,75,2
746.4882943143813,59,1
747.6923076923076,52,3
748.8963210702341,53,2
750.1003344481605,64,1
751.304347826087,44,0
752.5083612040135,36,2
753.7123745819398,41,2
754.9163879598663,41,1
756.1204013377926,27,2
757.3244147157191,36,1
758.5284280936455,29,2
759.732441471572,35,1
760.9364548494984,29,4
762.1404682274248,23,1
763.3444816053511,21,1
764.5484949832776,20,1
765.752508361204,18,7
766.9565217391305,18,3
768.160535117057,9,1
769.3645484949833,20,1
770.5685618729096,12,1
771.7725752508361,7,2
772.9765886287626,13,3
774.180602006689,12,1
775.3846153846155,6,2
776.5886287625418,5,0
777.7926421404682,12,2
778.9966555183946,9,4
780.2006688963211,4,1
781.4046822742475,5,1
782.608695652174,5,1
783.8127090301003,6,1
785.0167224080268,6,1
786.2207357859531,5,0
787.4247491638796,5,2
788.628762541806,10,1
789.8327759197325,5,1
791.036789297659,7,0
792.2408026755853,3,1
793.4448160535117,3,1
794.6488294314381,4,4
795.8528428093646,1,0
797.056856187291,7,3
798.2608695652175,5,1
799.4648829431438,4,0
800.6688963210702,3,2
801.8729096989966,2,2
803.0769230769231,2,1
804.2809364548496,6,1
805.484949832776,3,0
806.6889632107024,8,2
807.8929765886287,3,0
809.0969899665552,6,1
810.3010033444816,3,2
811.5050167224081,5,2
812.7090301003345,10,0
813.913043478261,2,0
815.1170568561872,2,0
816.3210702341137,2,1
817.5250836120401,1,1
818.7290969899666,1,0
819.933110367893,7,0
821.1371237458195,4,3
822.3411371237457,2,0
823.5451505016722,2,0
824.7491638795987,1,1
825.9531772575251,4,3
827.1571906354516,2,0
828.361204013378,5,2
829.5652173913044,3,1
830.7692307692307,5,1
831.9732441471572,5,1
833.1772575250836,4,2
834.3812709030101,2,0
835.5852842809365,3,0
836.7892976588629,3,0
837.9933110367892,1,2
839.1973244147157,3,0
840.4013377926422,2,0
841.6053511705686,2,1
842.8093645484951,6,0
844.0133779264215,4,3
845.2173913043478,1,0
846.4214046822742,0,0
847.6254180602007,5,0
848.8294314381271,5,0
850.0334448160536,4,2
851.23745819398,5,1
852.4414715719063,4,1
853.6454849498327,4,0
854.8494983277592,2,2
856.0535117056857,2,0
857.2575250836121,0,2
858.4615384615386,5,0
859.6655518394649,2,2
860.8695652173913,0,0
862.0735785953177,2,0
863.2775919732442,4,0
864.4816053511706,1,1
865.6856187290971,7,2
