pulseheight,counts_ch_A,counts_ch_B
540.6020066889632,10,2
541.8060200668897,6,1
543.010033444816,10,3
544.2140468227425,11,0
545.4180602006688,9,3
546.6220735785953,6,1
547.8260869565217,8,1
549.0301003344482,6,1
550.2341137123746,13,1
551.438127090301,6,1
552.6421404682274,7,1
553.8461538461538,14,1
555.0501672240803,9,1
556.2541806020067,8,1
557.4581939799332,7,2
558.6622073578595,4,0
559.866220735786,13,2
561.0702341137123,15,2
562.2742474916388,9,0
563.4782608695652,12,1
564.6822742474917,8,1
565.886287625418,14,2
567.0903010033445,7,1
568.2943143812709,4,3
569.4983277591973,8,2
570.7023411371238,7,2
571.9063545150502,3,4
573.1103678929766,14,2
574.314381270903,3,2
575.5183946488294,6,1
576.7224080267558,7,1
577.9264214046823,10,1
579.1304347826087,10,1
580.3344481605351,10,1
581.5384615384615,6,1
582.7424749163879,3,2
583.9464882943143,9,2
585.1505016722408,6,4
586.3545150501673,8,0
587.5585284280937,13,1
588.7625418060201,11,2
589.9665551839465,10,1
591.1705685618729,8,1
592.3745819397993,4,0
593.5785953177258,13,2
594.7826086956522,4,2
595.9866220735786,10,3
597.190635451505,4,2
598.3946488294314,5,1
599.5986622073578,10,2
600.8026755852843,6,2
602.0066889632108,5,3
603.2107023411371,10,2
604.4147157190636,9,0
605.6187290969899,9,3
606.8227424749164,3,2
608.0267558528428,8,2
609.2307692307693,12,2
610.4347826086956,15,1
611.6387959866221,9,2
612.8428093645484,10,3
614.0468227424749,10,1
615.2508361204013,14,0
616.4548494983278,5,1
617.6588628762543,9,1
618.8628762541806,11,1
620.066889632107,11,2
621.2709030100334,10,3
622.4749163879599,6,2
623.6789297658863,17,2
624.8829431438128,12,4
626.0869565217391,13,0
627.2909698996656,5,1
628.4949832775919,7,4
629.6989966555184,12,2
630.9030100334448,10,0
632.1070234113713,6,3
633.3110367892976,3,1
634.5150501672241,14,1
635.7190635451504,8,4
636.9230769230769,12,4
638.1270903010034,15,1
639.3311036789298,10,3
640.5351170568562,12,1
641.7391304347826,5,1
642.943143812709,7,1
644.1471571906354,7,5
645.3511705685619,10,3
646.5551839464883,11,5
647.7591973244148,8,2
648.9632107023411,7,2
650.1672240802675,7,2
651.371237458194,2,1
652.5752508361204,11,2
653.7792642140469,11,4
654.9832775919733,6,5
656.1872909698997,9,4
657.3913043478261,14,1
658.5953177257525,6,2
659.7993311036789,12,2
661.0033444816054,8,5
662.2073578595318,13,2
663.4113712374582,8,0
664.6153846153846,8,3
665.819397993311,6,1
667.0234113712374,9,3
668.2274247491639,11,4
669.4314381270904,10,4
670.6354515050168,12,3
671.8394648829432,15,4
673.0434782608695,24,2
674.247491638796,20,3
675.4515050167224,23,4
676.6555183946489,11,1
677.8595317725753,19,8
679.0635451505017,22,11
680.267558528428,24,5
681.4715719063545,26,4
682.6755852842809,28,7
683.8795986622074,26,7
685.0836120401339,33,6
686.2876254180602,38,7
687.4916387959865,44,6
688.695652173913,41,3
689.8996655518395,39,7
691.1036789297659,48,8
692.3076923076924,44,15
693.5117056856187,52,5
694.7157190635452,46,12
695.9197324414715,38,6
697.123745819398,51,8
698.3277591973244,66,11
699.5317725752509,55,15
700.7357859531774,51,11
701.9397993311037,69,11
703.14381270903,59,11
704.3478260869565,69,12
705.551839464883,88,10
706.7558528428094,70,12
707.9598662207359,80,14
709.1638795986622,92,11
710.3678929765886,91,15
711.571906354515,97,6
712.7759197324415,91,12
713.9799331103679,87,7
715.1839464882944,100,15
716.3879598662207,98,17
717.5919732441471,106,11
718.7959866220735,108,5
720.0,95,7
721.2040133779265,89,12
722.4080267558529,99,15
723.6120401337793,107,10
724.8160535117057,103,9
726.0200668896321,116,16
727.2240802675585,110,24
728.428093645485,97,5
729.6321070234114,83,10
730.8361204013379,88,8
732.0401337792642,97,16
733.2441471571906,79,11
734.448160535117,94,8
735.6521739130435,95,10
736.85618729097,99,12
738.0602006688964,72,12
739.2642140468228,77,16
740.4682274247491,78,10
741.6722408026756,71,6
742.876254180602,82,7
744.0802675585285,78,12
745.2842809364549,61,14
746.4882943143813,60,10
747.6923076923076,61,9
748.8963210702341,56,7
750.1003344481605,49,9
751.304347826087,51,7
752.5083612040135,47,6
753.7123745819398,41,3
754.9163879598663,45,14
756.1204013377926,39,8
757.3244147157191,33,9
758.5284280936455,37,6
759.732441471572,28,5
760.9364548494984,29,6
762.1404682274248,35,10
763.3444816053511,25,3
764.5484949832776,18,4
765.752508361204,11,4
766.9565217391305,12,6
768.160535117057,18,3
769.3645484949833,21,2
770.5685618729096,11,7
771.7725752508361,6,1
772.9765886287626,11,2
774.180602006689,13,3
775.3846153846155,11,2
776.5886287625418,10,5
777.7926421404682,10,3
778.9966555183946,11,5
780.2006688963211,4,3
781.4046822742475,5,3
782.608695652174,7,1
783.8127090301003,3,1
785.0167224080268,7,4
786.2207357859531,7,3
787.4247491638796,3,3
788.628762541806,5,3
789.8327759197325,7,0
791.036789297659,5,0
792.2408026755853,1,5
793.4448160535117,4,4
794.6488294314381,3,1
795.8528428093646,4,3
797.056856187291,4,3
798.2608695652175,3,1
799.4648829431438,5,1
800.6688963210702,3,3
801.8729096989966,2,3
803.0769230769231,4,1
804.2809364548496,4,1
805.484949832776,1,2
