pulseheight,counts_ch_A,counts_ch_B
540.6020066889632,16,5
541.8060200668897,14,0
543.010033444816,9,0
544.2140468227425,15,2
545.4180602006688,8,0
546.6220735785953,9,1
547.8260869565217,5,0
549.0301003344482,13,1
550.2341137123746,9,1
551.438127090301,7,2
552.6421404682274,9,1
553.8461538461538,4,2
555.0501672240803,25,3
556.2541806020067,9,2
557.4581939799332,7,2
558.6622073578595,14,2
559.866220735786,15,1
561.0702341137123,15,4
562.2742474916388,12,2
563.4782608695652,8,0
564.6822742474917,11,3
565.886287625418,11,2
567.0903010033445,8,1
568.2943143812709,14,0
569.4983277591973,8,7
570.7023411371238,13,1
571.9063545150502,11,2
573.1103678929766,5,2
574.314381270903,17,1
575.5183946488294,8,0
576.7224080267558,9,2
577.9264214046823,9,2
579.1304347826087,11,1
580.3344481605351,7,1
581.5384615384615,9,1
582.7424749163879,12,1
583.9464882943143,13,1
585.1505016722408,7,0
586.3545150501673,13,1
587.5585284280937,8,4
588.7625418060201,13,4
589.9665551839465,8,4
591.1705685618729,10,0
592.3745819397993,12,3
593.5785953177258,11,2
594.7826086956522,11,1
595.9866220735786,9,3
597.190635451505,8,0
598.3946488294314,10,1
599.5986622073578,9,1
600.8026755852843,8,1
602.0066889632108,9,0
603.2107023411371,6,2
604.4147157190636,11,1
605.6187290969899,9,4
606.8227424749164,13,2
608.0267558528428,9,0
609.2307692307693,7,0
610.4347826086956,8,1
611.6387959866221,12,0
612.8428093645484,11,3
614.0468227424749,11,3
615.2508361204013,3,1
616.4548494983278,8,0
617.6588628762543,14,2
618.8628762541806,7,2
620.066889632107,7,2
621.2709030100334,10,0
622.4749163879599,9,2
623.6789297658863,7,2
624.8829431438128,6,0
626.0869565217391,11,2
627.2909698996656,9,4
628.4949832775919,12,0
629.6989966555184,9,3
630.9030100334448,7,1
632.1070234113713,4,2
633.3110367892976,6,2
634.5150501672241,10,3
635.7190635451504,6,0
636.9230769230769,8,1
638.1270903010034,11,2
639.3311036789298,13,3
640.5351170568562,6,4
641.7391304347826,10,2
642.943143812709,11,1
644.1471571906354,11,6
645.3511705685619,7,2
646.5551839464883,9,2
647.7591973244148,11,1
648.9632107023411,11,1
650.1672240802675,12,2
651.371237458194,9,5
652.5752508361204,12,1
653.7792642140469,15,1
654.9832775919733,12,5
656.1872909698997,14,4
657.3913043478261,13,2
658.5953177257525,13,1
659.7993311036789,11,2
661.0033444816054,10,3
662.2073578595318,14,2
663.4113712374582,5,2
664.6153846153846,7,4
665.819397993311,15,0
667.0234113712374,13,7
668.2274247491639,15,1
669.4314381270904,12,2
670.6354515050168,8,3
671.8394648829432,19,4
673.0434782608695,12,5
674.247491638796,20,3
675.4515050167224,17,3
676.6555183946489,17,6
677.8595317725753,16,7
679.0635451505017,23,4
680.267558528428,29,6
681.4715719063545,28,7
682.6755852842809,33,6
683.8795986622074,29,3
685.0836120401339,33,2
686.2876254180602,39,6
687.4916387959865,32,11
688.695652173913,48,6
689.8996655518395,44,9
691.1036789297659,47,10
692.3076923076924,58,8
693.5117056856187,49,3
694.7157190635452,66,9
695.9197324414715,52,8
697.123745819398,58,6
698.3277591973244,63,8
699.5317725752509,69,8
700.7357859531774,72,11
701.9397993311037,69,8
703.14381270903,77,5
704.3478260869565,87,6
705.551839464883,87,5
706.7558528428094,77,8
707.9598662207359,71,5
709.1638795986622,106,9
710.3678929765886,93,4
711.571906354515,105,8
712.7759197324415,106,8
713.9799331103679,123,9
715.1839464882944,108,12
716.3879598662207,113,14
717.5919732441471,118,5
718.7959866220735,109,6
720.0,129,9
721.2040133779265,114,5
722.4080267558529,118,6
723.6120401337793,115,7
724.8160535117057,124,6
726.0200668896321,119,9
727.2240802675585,126,7
728.428093645485,117,5
729.6321070234114,117,7
730.8361204013379,114,5
732.0401337792642,131,7
733.2441471571906,94,3
734.448160535117,76,4
735.6521739130435,111,3
736.85618729097,101,6
738.0602006688964,108,6
739.2642140468228,98,4
740.4682274247491,97,11
741.6722408026756,92,5
742.876254180602,88,7
744.0802675585285,80,4
745.2842809364549,72,8
746.4882943143813,56,9
