pulseheight,counts_ch_A,counts_ch_B
540.6020066889632,17,0
541.8060200668897,13,0
543.010033444816,12,0
544.2140468227425,14,2
545.4180602006688,8,1
546.6220735785953,12,0
547.8260869565217,9,3
549.0301003344482,9,1
550.2341137123746,5,1
551.438127090301,2,0
552.6421404682274,10,1
553.8461538461538,5,1
555.0501672240803,14,1
556.2541806020067,4,1
557.4581939799332,7,0
558.6622073578595,12,2
559.866220735786,9,1
561.0702341137123,7,2
562.2742474916388,12,2
563.4782608695652,5,1
564.6822742474917,7,2
565.886287625418,16,0
567.0903010033445,6,0
568.2943143812709,12,0
569.4983277591973,13,0
570.7023411371238,14,1
571.9063545150502,10,0
573.1103678929766,10,0
574.314381270903,4,1
575.5183946488294,9,1
576.7224080267558,5,0
577.9264214046823,9,0
579.1304347826087,8,0
580.3344481605351,5,2
581.5384615384615,5,0
582.7424749163879,5,1
583.9464882943143,8,0
585.1505016722408,7,1
586.3545150501673,7,1
587.5585284280937,3,3
588.7625418060201,8,0
589.9665551839465,10,1
591.1705685618729,10,0
592.3745819397993,10,1
593.5785953177258,11,1
594.7826086956522,11,0
595.9866220735786,13,0
597.190635451505,9,0
598.3946488294314,6,1
599.5986622073578,9,1
600.8026755852843,7,1
602.0066889632108,7,0
603.2107023411371,6,1
604.4147157190636,6,1
605.6187290969899,10,0
606.8227424749164,7,1
608.0267558528428,10,1
609.2307692307693,12,1
610.4347826086956,9,3
611.6387959866221,8,0
612.8428093645484,7,0
614.0468227424749,7,1
615.2508361204013,9,0
616.4548494983278,13,2
617.6588628762543,10,0
618.8628762541806,6,0
620.066889632107,4,0
621.2709030100334,10,2
622.4749163879599,7,1
623.6789297658863,14,2
624.8829431438128,5,0
626.0869565217391,8,1
627.2909698996656,9,0
628.4949832775919,6,0
629.6989966555184,10,2
630.9030100334448,8,1
632.1070234113713,10,1
633.3110367892976,7,1
634.5150501672241,8,0
635.7190635451504,11,1
636.9230769230769,13,0
638.1270903010034,6,1
639.3311036789298,9,2
640.5351170568562,13,1
641.7391304347826,6,1
642.943143812709,4,0
644.1471571906354,9,2
645.3511705685619,5,1
646.5551839464883,7,3
647.7591973244148,7,3
648.9632107023411,6,0
650.1672240802675,8,2
651.371237458194,10,0
652.5752508361204,18,1
653.7792642140469,6,0
654.9832775919733,7,3
656.1872909698997,11,0
657.3913043478261,5,2
658.5953177257525,8,0
659.7993311036789,13,1
661.0033444816054,8,2
662.2073578595318,5,1
663.4113712374582,7,2
664.6153846153846,14,1
665.819397993311,12,0
667.0234113712374,16,1
668.2274247491639,9,1
669.4314381270904,11,2
670.6354515050168,15,2
671.8394648829432,9,2
673.0434782608695,13,3
674.247491638796,12,2
675.4515050167224,17,3
676.6555183946489,21,5
677.8595317725753,21,4
679.0635451505017,19,5
680.267558528428,26,3
681.4715719063545,22,5
682.6755852842809,27,7
683.8795986622074,36,4
685.0836120401339,27,2
686.2876254180602,22,2
687.4916387959865,32,4
688.695652173913,38,3
689.8996655518395,23,5
691.1036789297659,38,5
692.3076923076924,40,1
693.5117056856187,41,7
694.7157190635452,51,2
695.9197324414715,37,7
697.123745819398,53,2
698.3277591973244,47,4
699.5317725752509,60,3
700.7357859531774,69,4
701.9397993311037,55,0
703.14381270903,60,4
704.3478260869565,72,0
705.551839464883,97,4
706.7558528428094,82,3
707.9598662207359,75,6
709.1638795986622,85,4
710.3678929765886,92,1
711.571906354515,73,5
712.7759197324415,92,4
713.9799331103679,120,2
715.1839464882944,85,4
716.3879598662207,95,3
717.5919732441471,106,5
718.7959866220735,94,5
720.0,84,5
721.2040133779265,110,6
722.4080267558529,84,2
723.6120401337793,99,1
724.8160535117057,102,4
726.0200668896321,104,2
727.2240802675585,104,6
728.428093645485,78,1
729.6321070234114,97,5
730.8361204013379,101,1
732.0401337792642,101,1
733.2441471571906,86,0
734.448160535117,88,3
735.6521739130435,85,3
736.85618729097,89,5
738.0602006688964,76,6
739.2642140468228,66,2
740.4682274247491,72,3
741.6722408026756,80,3
742.876254180602,56,3
744.0802675585285,63,3
745.2842809364549,54,4
746.4882943143813,59,1
747.6923076923076,64,4
748.8963210702341,51,0
750.1003344481605,33,2
751.304347826087,50,1
752.5083612040135,40,1
753.7123745819398,37,2
754.9163879598663,33,3
756.1204013377926,24,1
757.3244147157191,31,1
758.5284280936455,28,2
759.732441471572,23,2
760.9364548494984,26,1
762.1404682274248,22,1
763.3444816053511,19,1
764.5484949832776,14,2
765.752508361204,10,5
766.9565217391305,12,1
768.160535117057,13,3
769.3645484949833,12,1
770.5685618729096,9,0
771.7725752508361,14,2
772.9765886287626,9,0
774.180602006689,5,0
775.3846153846155,6,4
776.5886287625418,6,0
777.7926421404682,6,1
778.9966555183946,8,1
780.2006688963211,7,1
781.4046822742475,3,1
782.608695652174,2,1
783.8127090301003,1,0
785.0167224080268,3,0
786.2207357859531,2,1
787.4247491638796,2,2
788.628762541806,4,0
789.8327759197325,7,0
791.036789297659,3,0
792.2408026755853,5,0
793.4448160535117,5,1
794.6488294314381,4,3
795.8528428093646,4,1
797.056856187291,3,1
798.2608695652175,0,2
799.4648829431438,2,0
800.6688963210702,3,0
801.8729096989966,6,0
803.0769230769231,3,1
804.2809364548496,4,0
805.484949832776,3,3
806.6889632107024,6,0
807.8929765886287,2,0
809.0969899665552,2,2
810.3010033444816,3,2
811.5050167224081,4,0
812.7090301003345,4,1
813.913043478261,3,0
815.1170568561872,0,1
816.3210702341137,3,0
817.5250836120401,6,0
818.7290969899666,4,0
819.933110367893,2,2
821.1371237458195,2,0
822.3411371237457,0,2
823.5451505016722,4,1
824.7491638795987,1,1
825.9531772575251,3,0
827.1571906354516,1,0
828.361204013378,4,1
829.5652173913044,2,0
830.7692307692307,2,0
831.9732441471572,4,1
833.1772575250836,4,0
834.3812709030101,3,0
835.5852842809365,2,2
836.7892976588629,4,0
837.9933110367892,3,1
839.1973244147157,4,1
840.4013377926422,7,0
841.6053511705686,6,0
842.8093645484951,5,2
844.0133779264215,7,0
845.2173913043478,4,0
846.4214046822742,3,0
847.6254180602007,2,0
848.8294314381271,2,2
850.0334448160536,1,0
851.23745819398,4,0
852.4414715719063,3,1
853.6454849498327,2,0
854.8494983277592,4,0
856.0535117056857,6,0
857.2575250836121,2,0
858.4615384615386,4,1
859.6655518394649,3,0
860.8695652173913,5,0
862.0735785953177,3,2
863.2775919732442,3,0
864.4816053511706,2,0
865.6856187290971,2,0
866.8896321070234,2,0
868.0936454849498,6,1
869.2976588628762,3,1
870.5016722408027,3,0
871.7056856187291,3,0
872.9096989966556,6,0
874.1137123745821,3,0
875.3177257525083,2,0
876.5217391304348,5,0
