pulseheight,counts_ch_A,counts_ch_B
540.6020066889632,5,2
541.8060200668897,8,1
543.010033444816,12,2
544.2140468227425,6,1
545.4180602006688,5,1
546.6220735785953,7,1
547.8260869565217,7,2
549.0301003344482,13,1
550.2341137123746,6,2
551.438127090301,9,2
552.6421404682274,6,0
553.8461538461538,9,2
555.0501672240803,10,1
556.2541806020067,5,1
557.4581939799332,9,1
558.6622073578595,9,0
559.866220735786,10,1
561.0702341137123,15,0
562.2742474916388,13,0
563.4782608695652,5,0
564.6822742474917,11,1
565.886287625418,6,0
567.0903010033445,5,0
568.2943143812709,8,2
569.4983277591973,8,2
570.7023411371238,10,1
571.9063545150502,7,1
573.1103678929766,7,1
574.314381270903,9,1
575.5183946488294,9,1
576.7224080267558,11,1
577.9264214046823,8,1
579.1304347826087,12,1
580.3344481605351,10,4
581.5384615384615,8,3
582.7424749163879,11,0
583.9464882943143,7,3
585.1505016722408,5,3
586.3545150501673,10,1
587.5585284280937,8,1
588.7625418060201,7,0
589.9665551839465,9,1
591.1705685618729,3,1
592.3745819397993,9,1
593.5785953177258,8,1
594.7826086956522,7,1
595.9866220735786,6,0
597.190635451505,9,1
598.3946488294314,7,2
599.5986622073578,10,0
600.8026755852843,7,0
602.0066889632108,11,0
603.2107023411371,4,2
604.4147157190636,12,1
605.6187290969899,11,0
606.8227424749164,7,2
608.0267558528428,6,1
609.2307692307693,11,2
610.4347826086956,5,0
611.6387959866221,9,2
612.8428093645484,8,1
614.0468227424749,10,2
615.2508361204013,10,0
616.4548494983278,7,0
617.6588628762543,6,1
618.8628762541806,4,0
620.066889632107,10,1
621.2709030100334,9,2
622.4749163879599,6,4
623.6789297658863,10,1
624.8829431438128,6,0
626.0869565217391,9,3
627.2909698996656,8,2
628.4949832775919,11,2
629.6989966555184,2,1
630.9030100334448,6,1
632.1070234113713,9,1
633.3110367892976,6,2
634.5150501672241,7,0
635.7190635451504,13,2
636.9230769230769,10,1
638.1270903010034,3,3
639.3311036789298,13,1
640.5351170568562,4,1
641.7391304347826,10,2
642.943143812709,7,4
644.1471571906354,7,0
645.3511705685619,8,1
646.5551839464883,5,2
647.7591973244148,5,3
648.9632107023411,5,2
650.1672240802675,9,0
651.371237458194,9,0
652.5752508361204,11,3
653.7792642140469,10,2
654.9832775919733,11,1
656.1872909698997,11,0
657.3913043478261,5,2
658.5953177257525,8,5
659.7993311036789,12,6
661.0033444816054,9,4
662.2073578595318,6,1
663.4113712374582,7,3
664.6153846153846,11,3
665.819397993311,7,1
667.0234113712374,16,4
668.2274247491639,9,1
669.4314381270904,14,5
670.6354515050168,14,5
671.8394648829432,13,4
673.0434782608695,12,6
674.247491638796,22,0
675.4515050167224,19,3
676.6555183946489,11,5
677.8595317725753,27,8
679.0635451505017,15,8
680.267558528428,25,5
681.4715719063545,19,3
682.6755852842809,24,4
683.8795986622074,19,7
685.0836120401339,19,6
686.2876254180602,29,8
687.4916387959865,32,6
688.695652173913,31,8
689.8996655518395,35,8
691.1036789297659,41,11
692.3076923076924,45,9
693.5117056856187,47,7
694.7157190635452,54,11
695.9197324414715,52,13
697.123745819398,55,9
698.3277591973244,64,17
699.5317725752509,76,12
700.7357859531774,51,5
701.9397993311037,62,15
703.14381270903,73,13
704.3478260869565,75,13
705.551839464883,63,11
706.7558528428094,69,11
707.9598662207359,82,15
709.1638795986622,92,7
710.3678929765886,94,19
711.571906354515,88,14
712.7759197324415,77,10
713.9799331103679,83,13
715.1839464882944,114,7
716.3879598662207,101,8
717.5919732441471,95,13
718.7959866220735,99,12
720.0,94,11
721.2040133779265,105,12
722.4080267558529,87,12
723.6120401337793,105,15
724.8160535117057,114,7
726.0200668896321,88,11
727.2240802675585,92,11
728.428093645485,113,16
729.6321070234114,104,6
730.8361204013379,89,8
732.0401337792642,87,10
733.2441471571906,105,15
734.448160535117,89,8
735.6521739130435,104,6
736.85618729097,82,7
738.0602006688964,90,12
739.2642140468228,83,9
740.4682274247491,67,10
741.6722408026756,79,8
742.876254180602,61,7
744.0802675585285,52,13
745.2842809364549,62,12
746.4882943143813,62,10
747.6923076923076,49,8
748.8963210702341,58,6
750.1003344481605,47,10
751.304347826087,52,4
752.5083612040135,40,6
753.7123745819398,51,10
754.9163879598663,36,5
756.1204013377926,50,8
757.3244147157191,29,7
758.5284280936455,38,3
759.732441471572,27,5
760.9364548494984,27,3
762.1404682274248,32,7
763.3444816053511,20,7
764.5484949832776,20,4
765.752508361204,17,2
766.9565217391305,16,7
768.160535117057,19,4
769.3645484949833,17,5
770.5685618729096,11,2
771.7725752508361,7,6
772.9765886287626,9,1
774.180602006689,9,3
775.3846153846155,12,4
776.5886287625418,11,1
777.7926421404682,6,5
778.9966555183946,5,4
780.2006688963211,3,5
781.4046822742475,3,4
782.608695652174,9,5
783.8127090301003,4,4
785.0167224080268,5,5
786.2207357859531,2,4
787.4247491638796,9,1
788.628762541806,6,2
789.8327759197325,6,4
791.036789297659,3,0
792.2408026755853,5,4
793.4448160535117,4,0
794.6488294314381,1,2
795.8528428093646,2,2
797.056856187291,7,4
798.2608695652175,4,1
799.4648829431438,6,4
800.6688963210702,3,6
801.8729096989966,7,0
803.0769230769231,3,0
804.2809364548496,4,3
805.484949832776,3,1
806.6889632107024,3,1
807.8929765886287,1,4
809.0969899665552,3,2
810.3010033444816,0,3
811.5050167224081,2,2
812.7090301003345,4,1
813.913043478261,2,3
815.1170568561872,2,0
816.3210702341137,7,0
817.5250836120401,2,3
818.7290969899666,5,3
819.933110367893,1,3
821.1371237458195,2,1
822.3411371237457,6,2
823.5451505016722,4,2
824.7491638795987,3,1
825.9531772575251,4,1
827.1571906354516,9,3
828.361204013378,4,2
829.5652173913044,6,4
830.7692307692307,7,3
831.9732441471572,2,3
833.1772575250836,3,3
834.3812709030101,3,0
835.5852842809365,3,1
836.7892976588629,5,1
837.9933110367892,3,0
839.1973244147157,5,0
840.4013377926422,2,3
841.6053511705686,4,1
842.8093645484951,4,1
844.0133779264215,2,0
845.2173913043478,2,1
846.4214046822742,4,1
847.6254180602007,4,2
848.8294314381271,4,0
850.0334448160536,2,1
851.23745819398,7,2
852.4414715719063,5,2
853.6454849498327,5,1
854.8494983277592,2,1
856.0535117056857,5,1
857.2575250836121,2,2
858.4615384615386,6,2
859.6655518394649,6,0
860.8695652173913,4,2
862.0735785953177,0,2
863.2775919732442,1,1
864.4816053511706,2,2
865.6856187290971,1,1
866.8896321070234,2,0
868.0936454849498,1,1
869.2976588628762,3,1
870.5016722408027,1,0
871.7056856187291,4,2
872.9096989966556,4,2
874.1137123745821,1,1
875.3177257525083,4,1
876.5217391304348,4,2
877.7257525083612,4,2
878.9297658862877,4,1
880.1337792642141,6,0
881.3377926421406,5,0
882.5418060200668,6,0
883.7458193979933,3,2
884.9498327759197,3,0
886.1538461538462,3,0
887.3578595317726,1,0
888.5618729096991,4,0
889.7658862876254,3,0
890.9698996655518,0,2
892.1739130434783,1,2
893.3779264214047,2,0
894.5819397993312,3,0
895.7859531772576,2,1
896.989966555184,1,1
898.1939799331103,3,2
899.3979933110368,4,0
