pulseheight,counts_ch_A,counts_ch_B
540.6020066889632,12,0
541.8060200668897,4,2
543.010033444816,9,0
544.2140468227425,8,2
545.4180602006688,11,1
546.6220735785953,9,2
547.8260869565217,5,1
549.0301003344482,10,1
550.2341137123746,4,2
551.438127090301,9,3
552.6421404682274,7,1
553.8461538461538,10,1
555.0501672240803,11,1
556.2541806020067,16,0
557.4581939799332,15,2
558.6622073578595,12,1
559.866220735786,9,5
561.0702341137123,15,2
562.2742474916388,11,1
563.4782608695652,11,4
564.6822742474917,8,3
565.886287625418,7,1
567.0903010033445,10,1
568.2943143812709,12,6
569.4983277591973,6,3
570.7023411371238,18,3
571.9063545150502,13,0
573.1103678929766,12,1
574.314381270903,10,0
575.5183946488294,5,1
576.7224080267558,10,1
577.9264214046823,5,1
579.1304347826087,6,1
580.3344481605351,17,4
581.5384615384615,11,0
582.7424749163879,17,1
583.9464882943143,10,1
585.1505016722408,5,1
586.3545150501673,7,1
587.5585284280937,9,1
588.7625418060201,8,2
589.9665551839465,6,1
591.1705685618729,12,3
592.3745819397993,8,4
593.5785953177258,6,1
594.7826086956522,4,1
595.9866220735786,5,1
597.190635451505,9,1
598.3946488294314,8,2
599.5986622073578,14,0
600.8026755852843,9,1
602.0066889632108,8,1
603.2107023411371,7,2
604.4147157190636,10,0
605.6187290969899,5,1
606.8227424749164,6,3
608.0267558528428,6,3
609.2307692307693,5,0
610.4347826086956,11,2
611.6387959866221,7,0
612.8428093645484,6,1
614.0468227424749,12,0
615.2508361204013,8,1
616.4548494983278,9,2
617.6588628762543,8,2
618.8628762541806,10,0
620.066889632107,13,1
621.2709030100334,12,1
622.4749163879599,8,0
623.6789297658863,13,4
624.8829431438128,9,0
626.0869565217391,7,4
627.2909698996656,10,2
628.4949832775919,5,4
629.6989966555184,5,2
630.9030100334448,7,0
632.1070234113713,4,5
633.3110367892976,12,2
634.5150501672241,12,0
635.7190635451504,7,2
636.9230769230769,9,2
638.1270903010034,5,2
639.3311036789298,10,3
640.5351170568562,4,3
641.7391304347826,6,1
642.943143812709,10,1
644.1471571906354,6,2
645.3511705685619,7,4
646.5551839464883,9,1
647.7591973244148,4,1
648.9632107023411,8,2
650.1672240802675,5,2
651.371237458194,11,1
652.5752508361204,12,3
653.7792642140469,9,2
654.9832775919733,13,3
656.1872909698997,8,2
657.3913043478261,7,2
658.5953177257525,8,3
659.7993311036789,8,2
661.0033444816054,15,2
662.2073578595318,12,3
663.4113712374582,12,2
664.6153846153846,10,2
665.819397993311,17,4
667.0234113712374,17,0
668.2274247491639,14,2
669.4314381270904,11,7
670.6354515050168,10,1
671.8394648829432,16,7
673.0434782608695,18,4
674.247491638796,20,2
675.4515050167224,15,1
676.6555183946489,21,4
677.8595317725753,21,2
679.0635451505017,25,4
680.267558528428,21,6
681.4715719063545,23,5
682.6755852842809,30,4
683.8795986622074,37,7
685.0836120401339,22,7
686.2876254180602,23,6
687.4916387959865,39,4
688.695652173913,31,7
689.8996655518395,42,6
691.1036789297659,35,5
692.3076923076924,48,6
693.5117056856187,53,10
694.7157190635452,50,8
695.9197324414715,61,10
697.123745819398,56,8
698.3277591973244,44,6
699.5317725752509,71,8
700.7357859531774,69,16
701.9397993311037,74,7
703.14381270903,65,12
704.3478260869565,86,6
705.551839464883,98,3
706.7558528428094,79,11
707.9598662207359,103,10
709.1638795986622,83,12
710.3678929765886,92,12
711.571906354515,94,5
712.7759197324415,107,16
713.9799331103679,100,12
715.1839464882944,98,12
716.3879598662207,114,9
717.5919732441471,103,15
718.7959866220735,104,15
720.0,110,12
721.2040133779265,106,11
722.4080267558529,103,10
723.6120401337793,121,9
724.8160535117057,134,7
726.0200668896321,101,9
727.2240802675585,114,11
728.428093645485,108,13
729.6321070234114,92,9
730.8361204013379,105,8
732.0401337792642,108,8
733.2441471571906,91,10
734.448160535117,93,9
735.6521739130435,96,8
736.85618729097,122,6
738.0602006688964,89,13
739.2642140468228,74,9
740.4682274247491,63,6
741.6722408026756,68,7
