pulseheight,counts_ch_A,counts_ch_B
540.6020066889632,5,1
541.8060200668897,11,0
543.010033444816,13,0
544.2140468227425,16,2
545.4180602006688,13,1
546.6220735785953,5,3
547.8260869565217,6,1
549.0301003344482,9,2
550.2341137123746,14,0
551.438127090301,12,1
552.6421404682274,7,0
553.8461538461538,4,3
555.0501672240803,6,0
556.2541806020067,14,0
557.4581939799332,10,0
558.6622073578595,12,2
559.866220735786,14,2
561.0702341137123,8,2
562.2742474916388,16,1
563.4782608695652,12,0
564.6822742474917,6,2
565.886287625418,9,0
567.0903010033445,10,2
568.2943143812709,7,1
569.4983277591973,13,1
570.7023411371238,12,2
571.9063545150502,9,1
573.1103678929766,10,1
574.314381270903,19,0
575.5183946488294,7,2
576.7224080267558,11,1
577.9264214046823,7,2
579.1304347826087,4,0
580.3344481605351,12,0
581.5384615384615,8,0
582.7424749163879,10,0
583.9464882943143,4,0
585.1505016722408,11,4
586.3545150501673,7,1
587.5585284280937,9,0
588.7625418060201,9,3
589.9665551839465,15,1
591.1705685618729,7,1
592.3745819397993,11,1
593.5785953177258,10,0
594.7826086956522,9,1
595.9866220735786,10,3
597.190635451505,7,2
598.3946488294314,10,1
599.5986622073578,6,3
600.8026755852843,10,3
602.0066889632108,14,1
603.2107023411371,6,1
604.4147157190636,14,2
605.6187290969899,13,3
606.8227424749164,9,1
608.0267558528428,10,0
609.2307692307693,4,4
610.4347826086956,13,2
611.6387959866221,8,3
612.8428093645484,10,1
614.0468227424749,3,0
615.2508361204013,5,1
616.4548494983278,12,0
617.6588628762543,5,1
618.8628762541806,6,3
620.066889632107,10,1
621.2709030100334,5,0
622.4749163879599,8,2
623.6789297658863,8,0
624.8829431438128,9,3
626.0869565217391,9,0
627.2909698996656,4,0
628.4949832775919,8,0
629.6989966555184,12,3
630.9030100334448,6,6
632.1070234113713,9,2
633.3110367892976,10,0
634.5150501672241,8,0
635.7190635451504,14,3
636.9230769230769,8,1
638.1270903010034,14,1
639.3311036789298,10,3
640.5351170568562,7,3
641.7391304347826,11,2
642.943143812709,8,4
644.1471571906354,7,3
645.3511705685619,8,0
646.5551839464883,6,3
647.7591973244148,11,3
648.9632107023411,9,1
650.1672240802675,7,0
651.371237458194,6,1
652.5752508361204,7,2
653.7792642140469,8,1
654.9832775919733,6,1
656.1872909698997,12,1
657.3913043478261,7,1
658.5953177257525,12,1
659.7993311036789,10,3
661.0033444816054,8,2
662.2073578595318,18,3
663.4113712374582,10,2
664.6153846153846,13,0
665.819397993311,12,2
667.0234113712374,11,2
668.2274247491639,12,2
669.4314381270904,15,3
670.6354515050168,12,4
671.8394648829432,13,2
673.0434782608695,19,0
674.247491638796,22,5
675.4515050167224,15,4
676.6555183946489,25,2
677.8595317725753,22,3
679.0635451505017,22,3
680.267558528428,19,3
681.4715719063545,32,3
682.6755852842809,25,4
683.8795986622074,32,4
685.0836120401339,31,1
686.2876254180602,43,3
687.4916387959865,34,4
688.695652173913,49,1
