pulseheight,counts_ch_A,counts_ch_B
540.6020066889632,4,2
541.8060200668897,8,1
543.010033444816,12,1
544.2140468227425,15,1
545.4180602006688,9,0
546.6220735785953,10,0
547.8260869565217,13,3
549.0301003344482,13,2
550.2341137123746,10,0
551.438127090301,5,2
552.6421404682274,13,0
553.8461538461538,15,2
555.0501672240803,13,1
556.2541806020067,8,2
557.4581939799332,12,1
558.6622073578595,9,1
559.866220735786,11,3
561.0702341137123,13,2
562.2742474916388,9,2
563.4782608695652,14,1
564.6822742474917,9,2
565.886287625418,11,1
567.0903010033445,4,0
568.2943143812709,13,0
569.4983277591973,6,0
570.7023411371238,11,1
571.9063545150502,11,2
573.1103678929766,9,3
574.314381270903,12,0
575.5183946488294,9,3
576.7224080267558,11,2
577.9264214046823,10,2
579.1304347826087,9,0
580.3344481605351,7,0
581.5384615384615,10,1
582.7424749163879,5,1
583.9464882943143,9,2
585.1505016722408,4,0
586.3545150501673,9,2
587.5585284280937,7,0
588.7625418060201,6,1
589.9665551839465,3,1
591.1705685618729,14,0
592.3745819397993,9,2
593.5785953177258,8,2
594.7826086956522,8,2
595.9866220735786,11,1
597.190635451505,14,1
598.3946488294314,5,2
599.5986622073578,7,1
600.8026755852843,13,0
602.0066889632108,13,0
603.2107023411371,8,0
604.4147157190636,12,0
605.6187290969899,4,0
606.8227424749164,11,1
608.0267558528428,15,0
609.2307692307693,10,2
610.4347826086956,11,1
611.6387959866221,8,1
612.8428093645484,12,3
614.0468227424749,5,1
615.2508361204013,6,2
616.4548494983278,11,1
617.6588628762543,7,4
618.8628762541806,8,1
620.066889632107,12,3
621.2709030100334,12,0
622.4749163879599,12,0
623.6789297658863,8,1
624.8829431438128,8,1
626.0869565217391,2,1
627.2909698996656,7,2
628.4949832775919,10,1
629.6989966555184,11,1
630.9030100334448,9,0
632.1070234113713,8,0
633.3110367892976,7,3
634.5150501672241,8,1
635.7190635451504,6,1
636.9230769230769,7,1
638.1270903010034,9,2
639.3311036789298,14,1
640.5351170568562,8,3
641.7391304347826,9,2
642.943143812709,10,0
644.1471571906354,9,1
645.3511705685619,13,2
646.5551839464883,16,4
647.7591973244148,11,2
648.9632107023411,6,0
650.1672240802675,7,1
651.371237458194,14,0
652.5752508361204,10,4
653.7792642140469,7,4
654.9832775919733,11,1
656.1872909698997,11,0
657.3913043478261,4,2
658.5953177257525,8,3
659.7993311036789,8,5
661.0033444816054,14,5
662.2073578595318,16,4
663.4113712374582,9,2
664.6153846153846,12,4
665.819397993311,11,3
667.0234113712374,12,2
668.2274247491639,9,7
669.4314381270904,10,1
670.6354515050168,12,6
671.8394648829432,7,4
673.0434782608695,17,3
674.247491638796,16,4
675.4515050167224,15,9
676.6555183946489,14,4
677.8595317725753,22,1
679.0635451505017,17,1
680.267558528428,25,7
681.4715719063545,23,6
682.6755852842809,24,4
683.8795986622074,30,7
685.0836120401339,30,6
686.2876254180602,19,3
687.4916387959865,31,6
688.695652173913,46,11
689.8996655518395,34,12
691.1036789297659,47,4
692.3076923076924,46,5
693.5117056856187,51,4
694.7157190635452,53,14
695.9197324414715,48,4
697.123745819398,36,9
698.3277591973244,49,7
699.5317725752509,63,9
700.7357859531774,76,5
701.9397993311037,59,8
703.14381270903,71,5
704.3478260869565,78,6
705.551839464883,82,7
706.7558528428094,70,9
707.9598662207359,77,3
709.1638795986622,86,8
710.3678929765886,87,9
711.571906354515,93,9
712.7759197324415,93,5
713.9799331103679,81,4
715.1839464882944,104,5
716.3879598662207,90,8
717.5919732441471,78,16
718.7959866220735,94,7
720.0,102,5
721.2040133779265,110,5
722.4080267558529,105,7
723.6120401337793,116,12
724.8160535117057,111,7
726.0200668896321,96,6
727.2240802675585,107,6
728.428093645485,97,2
729.6321070234114,101,3
730.8361204013379,112,4
732.0401337792642,94,8
733.2441471571906,91,5
734.448160535117,95,7
735.6521739130435,87,4
736.85618729097,86,6
738.0602006688964,90,4
739.2642140468228,85,5
740.4682274247491,74,5
741.6722408026756,73,8
742.876254180602,71,3
744.0802675585285,66,12
745.2842809364549,62,7
746.4882943143813,53,7
747.6923076923076,56,5
748.8963210702341,47,6
750.1003344481605,41,2
751.304347826087,44,2
752.5083612040135,38,3
753.7123745819398,43,1
754.9163879598663,37,6
756.1204013377926,34,4
757.3244147157191,30,2
758.5284280936455,25,0
759.732441471572,27,3
760.9364548494984,23,2
762.1404682274248,25,6
763.3444816053511,21,4
764.5484949832776,25,4
765.752508361204,17,5
766.9565217391305,11,2
768.160535117057,17,2
769.3645484949833,13,5
770.5685618729096,13,1
771.7725752508361,11,1
772.9765886287626,11,2
774.180602006689,15,3
775.3846153846155,9,3
776.5886287625418,7,1
777.7926421404682,9,3
778.9966555183946,5,3
780.2006688963211,6,3
781.4046822742475,5,3
782.608695652174,5,1
783.8127090301003,5,3
785.0167224080268,3,1
786.2207357859531,1,1
787.4247491638796,7,2
788.628762541806,6,3
789.8327759197325,6,2
791.036789297659,2,1
792.2408026755853,5,3
793.4448160535117,2,1
794.6488294314381,3,0
795.8528428093646,4,3
797.056856187291,6,2
798.2608695652175,3,1
799.4648829431438,2,4
800.6688963210702,0,1
801.8729096989966,7,2
803.0769230769231,1,0
804.2809364548496,3,4
805.484949832776,4,1
806.6889632107024,3,1
807.8929765886287,7,0
809.0969899665552,0,1
810.3010033444816,4,2
811.5050167224081,3,3
812.7090301003345,4,3
813.913043478261,1,0
815.1170568561872,3,0
816.3210702341137,1,0
817.5250836120401,1,0
818.7290969899666,6,0
819.933110367893,1,0
821.1371237458195,3,1
822.3411371237457,6,2
823.5451505016722,2,0
824.7491638795987,1,1
825.9531772575251,3,0
827.1571906354516,3,2
828.361204013378,6,0
829.5652173913044,7,3
830.7692307692307,4,2
831.9732441471572,5,1
833.1772575250836,3,3
834.3812709030101,7,0
835.5852842809365,2,1
836.7892976588629,3,0
837.9933110367892,2,1
839.1973244147157,4,0
840.4013377926422,2,1
841.6053511705686,6,0
842.8093645484951,2,1
844.0133779264215,4,3
845.2173913043478,3,0
846.4214046822742,0,0
847.6254180602007,5,2
848.8294314381271,5,0
850.0334448160536,3,1
851.23745819398,2,1
852.4414715719063,3,2
853.6454849498327,2,2
854.8494983277592,4,1
856.0535117056857,1,0
857.2575250836121,9,0
858.4615384615386,5,1
859.6655518394649,2,1
860.8695652173913,3,1
862.0735785953177,1,0
863.2775919732442,2,1
864.4816053511706,4,0
865.6856187290971,7,0
866.8896321070234,2,1
868.0936454849498,3,0
869.2976588628762,1,1
870.5016722408027,3,2
871.7056856187291,3,2
872.9096989966556,4,0
874.1137123745821,7,0
875.3177257525083,4,0
876.5217391304348,3,2
877.7257525083612,5,0
878.9297658862877,3,2
880.1337792642141,4,0
881.3377926421406,3,0
882.5418060200668,2,0
883.7458193979933,7,0
884.9498327759197,3,0
886.1538461538462,2,0
887.3578595317726,0,2
888.5618729096991,4,1
889.7658862876254,3,0
890.9698996655518,4,0
892.1739130434783,3,1
893.3779264214047,6,1
894.5819397993312,4,1
895.7859531772576,5,0
896.989966555184,2,0
898.1939799331103,4,1
899.3979933110368,3,0
