pulseheight,counts_ch_A,counts_ch_B
500.4347826086956,7,2
501.304347826087,3,2
502.17391304347825,4,0
503.04347826086956,4,1
503.9130434782609,5,2
504.78260869565213,6,0
505.6521739130435,13,0
506.52173913043475,8,0
507.3913043478261,14,0
508.2608695652174,25,1
509.13043478260875,13,1
510.0,16,0
510.86956521739125,8,0
511.7391304347826,14,1
512.608695652174,19,0
513.4782608695652,13,3
514.3478260869565,15,0
515.2173913043478,17,0
516.0869565217391,21,0
516.9565217391305,32,1
517.8260869565217,13,1
518.695652173913,27,1
519.5652173913044,18,1
520.4347826086956,25,2
521.304347826087,23,0
522.1739130434783,19,0
523.0434782608695,26,1
523.9130434782609,20,1
524.7826086956522,21,0
525.6521739130435,23,1
526.5217391304348,22,1
527.391304347826,26,1
528.2608695652174,24,0
529.1304347826087,22,0
530.0,22,1
530.8695652173913,20,0
531.7391304347826,31,1
532.6086956521739,26,0
533.4782608695652,26,1
534.3478260869565,15,1
535.2173913043478,23,0
536.0869565217391,27,1
536.9565217391305,19,0
537.8260869565217,25,1
538.695652173913,19,0
539.5652173913044,21,0
540.4347826086956,30,0
541.304347826087,26,1
542.1739130434783,24,1
543.0434782608695,22,0
543.9130434782609,28,1
544.7826086956522,27,0
545.6521739130435,16,2
546.5217391304348,21,0
547.391304347826,22,1
548.2608695652174,24,1
549.1304347826087,24,2
550.0,28,0
550.8695652173913,18,0
551.7391304347826,20,0
552.6086956521739,22,0
553.4782608695652,20,1
554.3478260869565,25,0
555.2173913043478,23,0
556.0869565217391,21,0
556.9565217391305,27,0
557.8260869565217,24,0
558.695652173913,23,1
559.5652173913044,20,0
560.4347826086956,18,1
561.304347826087,25,0
562.1739130434783,23,0
563.0434782608695,27,1
563.9130434782609,23,2
564.7826086956522,32,0
565.6521739130435,36,0
566.5217391304348,22,0
567.3913043478261,29,2
568.2608695652174,22,1
569.1304347826087,29,1
570.0,34,0
570.8695652173913,27,0
571.7391304347826,34,0
572.6086956521739,42,0
573.4782608695652,31,0
574.3478260869565,35,2
575.2173913043478,38,1
576.0869565217391,43,1
576.9565217391305,52,3
577.8260869565217,41,0
578.695652173913,49,0
579.5652173913044,39,1
580.4347826086956,43,1
581.304347826087,55,2
582.1739130434783,51,0
583.0434782608695,58,0
583.9130434782609,75,1
584.7826086956522,58,1
585.6521739130435,67,4
586.5217391304348,83,1
587.3913043478261,66,5
588.2608695652174,87,0
589.1304347826087,106,1
590.0,100,4
590.8695652173913,76,1
591.7391304347826,108,2
592.6086956521739,106,1
593.4782608695652,124,2
594.3478260869565,117,1
595.2173913043478,128,0
596.0869565217391,151,3
596.9565217391305,138,3
597.8260869565217,154,3
598.695652173913,168,1
599.5652173913044,173,1
600.4347826086956,167,0
601.304347826087,182,4
602.1739130434783,165,2
603.0434782608695,174,4
603.9130434782609,190,2
604.7826086956522,217,2
605.6521739130435,199,1
606.5217391304348,231,2
607.3913043478261,216,4
608.2608695652174,223,1
609.1304347826087,250,4
610.0,257,3
610.8695652173913,263,4
611.7391304347826,252,5
612.6086956521739,280,4
613.4782608695652,264,5
614.3478260869565,263,2
615.2173913043478,259,0
616.0869565217391,322,3
616.9565217391305,285,3
617.8260869565217,283,1
618.695652173913,297,3
619.5652173913044,287,1
620.4347826086956,310,4
621.304347826087,276,1
622.1739130434783,314,5
623.0434782608695,287,3
623.9130434782609,247,2
624.7826086956522,297,2
625.6521739130435,286,2
626.5217391304348,276,4
627.3913043478261,284,3
628.2608695652174,286,7
629.1304347826087,285,4
630.0,254,3
630.8695652173913,263,0
631.7391304347826,242,0
632.6086956521739,206,4
633.4782608695652,219,1
634.3478260869565,216,2
635.2173913043478,184,1
636.0869565217391,205,3
636.9565217391305,199,2
637.8260869565217,215,4
638.695652173913,176,3
639.5652173913044,170,3
640.4347826086956,187,1
641.304347826087,159,2
642.1739130434783,155,5
643.0434782608695,144,3
643.9130434782609,158,0
644.7826086956521,146,2
645.6521739130435,134,2
646.5217391304348,122,1
647.3913043478261,127,1
648.2608695652174,97,0
649.1304347826087,105,0
650.0,89,1
650.8695652173913,67,1
651.7391304347826,90,2
652.6086956521739,76,1
653.4782608695652,78,1
654.3478260869565,78,1
655.2173913043478,49,3
656.0869565217391,61,1
656.9565217391305,58,1
657.8260869565217,39,0
658.695652173913,42,1
659.5652173913044,41,2
660.4347826086956,46,1
661.304347826087,26,0
662.1739130434783,36,0
663.0434782608695,36,1
663.9130434782609,31,2
664.7826086956521,34,0
665.6521739130435,23,1
666.5217391304348,19,2
667.3913043478261,26,1
668.2608695652174,18,1
669.1304347826087,25,3
670.0,22,1
670.8695652173913,27,2
671.7391304347826,11,0
672.6086956521739,11,0
673.4782608695652,17,1
674.3478260869565,16,0
675.2173913043478,19,0
676.0869565217391,14,0
676.9565217391305,9,0
677.8260869565217,7,3
678.695652173913,8,1
679.5652173913044,8,2
680.4347826086956,9,1
681.304347826087,11,2
682.1739130434783,12,3
683.0434782608695,8,0
683.9130434782609,11,0
684.7826086956521,6,1
685.6521739130435,12,0
686.5217391304348,9,1
687.3913043478261,9,1
688.2608695652174,8,1
689.1304347826087,3,0
690.0,11,0
690.8695652173913,15,0
691.7391304347826,9,0
692.6086956521739,18,1
693.4782608695652,6,1
694.3478260869565,10,0
695.2173913043478,10,0
696.0869565217391,10,3
696.9565217391305,4,1
697.8260869565217,15,1
698.695652173913,9,1
699.5652173913044,10,1
700.4347826086956,6,0
701.304347826087,9,2
702.1739130434783,11,0
703.0434782608695,6,0
703.9130434782609,7,0
704.7826086956521,4,0
705.6521739130435,4,1
706.5217391304348,20,0
707.3913043478261,8,0
708.2608695652174,8,1
709.1304347826087,13,1
710.0,5,0
710.8695652173913,6,1
711.7391304347826,8,0
712.6086956521739,11,1
713.4782608695652,6,0
714.3478260869565,13,0
715.2173913043478,11,1
716.0869565217391,13,0
716.9565217391305,8,0
717.8260869565217,10,0
718.695652173913,7,3
719.5652173913044,11,0
720.4347826086956,9,0
721.304347826087,5,0
722.1739130434783,11,0
723.0434782608695,12,1
723.9130434782609,8,3
724.7826086956521,13,0
725.6521739130435,11,1
726.5217391304348,7,0
727.3913043478261,8,0
728.2608695652174,9,1
729.1304347826087,6,0
730.0,8,0
730.8695652173913,9,0
731.7391304347826,7,1
732.6086956521739,10,0
733.4782608695652,5,1
734.3478260869565,10,0
735.2173913043478,5,1
736.0869565217391,7,0
736.9565217391305,7,1
737.8260869565217,8,0
738.695652173913,11,0
739.5652173913044,11,0
740.4347826086956,5,0
741.304347826087,10,2
742.1739130434783,5,2
743.0434782608695,14,0
743.9130434782609,4,0
744.7826086956521,6,0
745.6521739130435,6,0
746.5217391304348,15,0
747.3913043478261,3,0
748.2608695652174,6,0
749.1304347826087,14,1
750.0,1,0
750.8695652173913,0,1
751.7391304347826,0,0
752.6086956521739,0,1
753.4782608695652,0,1
754.3478260869565,0,0
755.2173913043478,0,0
756.0869565217391,0,0
756.9565217391304,0,0
757.8260869565217,0,0
758.695652173913,0,0
759.5652173913044,0,0
