pulseheight,counts_ch_A,counts_ch_B
500.4347826086956,5,1
501.304347826087,3,0
502.17391304347825,2,2
503.04347826086956,7,1
503.9130434782609,7,1
504.78260869565213,6,1
505.6521739130435,10,4
506.52173913043475,10,1
507.3913043478261,14,5
508.2608695652174,15,2
509.13043478260875,7,2
510.0,15,3
510.86956521739125,15,0
511.7391304347826,15,5
512.608695652174,16,4
513.4782608695652,22,3
514.3478260869565,21,6
515.2173913043478,23,3
516.0869565217391,16,1
516.9565217391305,16,2
517.8260869565217,17,1
518.695652173913,17,3
519.5652173913044,14,1
520.4347826086956,21,3
521.304347826087,30,3
522.1739130434783,25,1
523.0434782608695,21,5
523.9130434782609,28,3
524.7826086956522,13,3
525.6521739130435,26,0
526.5217391304348,19,1
527.391304347826,21,3
528.2608695652174,23,2
529.1304347826087,28,3
530.0,23,0
530.8695652173913,27,2
531.7391304347826,22,1
532.6086956521739,25,1
533.4782608695652,21,3
534.3478260869565,20,1
535.2173913043478,23,1
536.0869565217391,20,2
536.9565217391305,22,3
537.8260869565217,28,2
538.695652173913,14,2
539.5652173913044,30,3
540.4347826086956,25,0
541.304347826087,18,3
542.1739130434783,15,3
543.0434782608695,25,2
543.9130434782609,17,5
544.7826086956522,23,2
545.6521739130435,31,1
546.5217391304348,25,4
547.391304347826,21,5
548.2608695652174,25,4
549.1304347826087,26,4
550.0,25,2
550.8695652173913,29,8
551.7391304347826,27,2
552.6086956521739,27,1
553.4782608695652,20,2
554.3478260869565,16,5
555.2173913043478,30,3
556.0869565217391,25,4
556.9565217391305,24,1
557.8260869565217,17,2
558.695652173913,20,3
559.5652173913044,29,3
560.4347826086956,21,2
561.304347826087,29,3
562.1739130434783,25,1
563.0434782608695,25,3
563.9130434782609,23,4
564.7826086956522,29,2
565.6521739130435,23,1
566.5217391304348,23,4
567.3913043478261,30,3
568.2608695652174,27,1
569.1304347826087,34,8
570.0,23,4
570.8695652173913,28,4
571.7391304347826,33,5
572.6086956521739,37,5
573.4782608695652,38,4
574.3478260869565,42,9
575.2173913043478,45,2
576.0869565217391,38,8
576.9565217391305,42,7
577.8260869565217,53,8
578.695652173913,51,3
579.5652173913044,48,6
580.4347826086956,60,7
581.304347826087,65,8
582.1739130434783,61,9
583.0434782608695,66,7
583.9130434782609,62,7
584.7826086956522,80,12
585.6521739130435,80,10
586.5217391304348,79,5
587.3913043478261,79,12
588.2608695652174,93,7
589.1304347826087,86,14
590.0,116,14
590.8695652173913,114,19
591.7391304347826,112,15
592.6086956521739,106,14
593.4782608695652,119,14
594.3478260869565,113,18
595.2173913043478,146,19
596.0869565217391,149,14
596.9565217391305,153,14
597.8260869565217,144,21
598.695652173913,159,22
599.5652173913044,147,20
600.4347826086956,148,18
601.304347826087,191,24
602.1739130434783,198,20
603.0434782608695,227,21
603.9130434782609,236,22
604.7826086956522,230,25
605.6521739130435,227,28
606.5217391304348,218,27
607.3913043478261,235,21
608.2608695652174,236,25
609.1304347826087,235,27
610.0,264,35
610.8695652173913,286,30
611.7391304347826,296,25
612.6086956521739,276,26
613.4782608695652,299,30
614.3478260869565,292,28
615.2173913043478,282,30
616.0869565217391,274,25
616.9565217391305,283,25
