pulseheight,counts_ch_A,counts_ch_B
500.4347826086956,1,1
501.304347826087,5,2
502.17391304347825,4,0
503.04347826086956,8,3
503.9130434782609,8,0
504.78260869565213,7,2
505.6521739130435,10,0
506.52173913043475,6,1
507.3913043478261,9,4
508.2608695652174,18,1
509.13043478260875,10,3
510.0,14,3
510.86956521739125,16,2
511.7391304347826,17,1
512.608695652174,9,2
513.4782608695652,14,0
514.3478260869565,24,2
515.2173913043478,13,2
516.0869565217391,17,2
516.9565217391305,18,3
517.8260869565217,18,2
518.695652173913,22,1
519.5652173913044,31,1
520.4347826086956,24,1
521.304347826087,19,2
522.1739130434783,37,1
523.0434782608695,30,1
523.9130434782609,32,2
524.7826086956522,28,0
525.6521739130435,27,1
526.5217391304348,21,2
527.391304347826,21,0
528.2608695652174,21,1
529.1304347826087,22,1
530.0,44,3
530.8695652173913,19,2
531.7391304347826,32,1
532.6086956521739,34,2
533.4782608695652,25,0
534.3478260869565,27,1
535.2173913043478,25,1
536.0869565217391,24,1
536.9565217391305,30,0
537.8260869565217,43,1
538.695652173913,28,2
539.5652173913044,22,3
540.4347826086956,28,1
541.304347826087,28,3
542.1739130434783,19,0
543.0434782608695,24,1
543.9130434782609,28,1
544.7826086956522,34,3
545.6521739130435,24,0
546.5217391304348,26,4
547.391304347826,34,2
548.2608695652174,27,3
549.1304347826087,25,3
550.0,27,2
550.8695652173913,22,0
551.7391304347826,30,2
552.6086956521739,30,0
553.4782608695652,24,0
554.3478260869565,38,1
555.2173913043478,22,2
556.0869565217391,30,3
556.9565217391305,27,1
557.8260869565217,26,1
558.695652173913,30,0
559.5652173913044,28,3
560.4347826086956,27,0
561.304347826087,28,1
562.1739130434783,33,1
563.0434782608695,42,2
563.9130434782609,33,4
564.7826086956522,36,2
565.6521739130435,28,1
566.5217391304348,42,0
567.3913043478261,31,1
568.2608695652174,31,4
569.1304347826087,31,3
570.0,49,5
570.8695652173913,24,3
571.7391304347826,31,3
572.6086956521739,39,1
573.4782608695652,47,2
574.3478260869565,37,3
575.2173913043478,41,4
576.0869565217391,48,4
576.9565217391305,43,5
577.8260869565217,47,2
578.695652173913,61,6
579.5652173913044,56,6
580.4347826086956,60,5
581.304347826087,56,6
582.1739130434783,71,4
583.0434782608695,85,4
583.9130434782609,72,3
584.7826086956522,78,10
585.6521739130435,93,0
586.5217391304348,85,5
587.3913043478261,91,6
588.2608695652174,89,4
589.1304347826087,111,1
590.0,122,8
590.8695652173913,109,6
591.7391304347826,126,10
592.6086956521739,138,9
593.4782608695652,147,6
594.3478260869565,180,6
595.2173913043478,164,4
596.0869565217391,175,7
596.9565217391305,164,7
597.8260869565217,172,8
598.695652173913,168,9
599.5652173913044,193,4
600.4347826086956,211,8
601.304347826087,237,5
602.1739130434783,238,6
603.0434782608695,224,9
603.9130434782609,235,8
604.7826086956522,256,9
605.6521739130435,269,17
606.5217391304348,260,7
607.3913043478261,279,11
608.2608695652174,284,5
609.1304347826087,297,9
610.0,324,9
610.8695652173913,348,11
611.7391304347826,344,11
612.6086956521739,328,7
613.4782608695652,356,13
614.3478260869565,374,6
615.2173913043478,355,14
616.0869565217391,366,7
616.9565217391305,373,12
617.8260869565217,364,11
618.695652173913,383,7
619.5652173913044,371,12
620.4347826086956,355,8
621.304347826087,354,7
622.1739130434783,357,10
623.0434782608695,358,9
623.9130434782609,334,9
624.7826086956522,370,11
625.6521739130435,336,12
626.5217391304348,357,4
627.3913043478261,365,6
628.2608695652174,366,15
629.1304347826087,356,7
630.0,345,4
630.8695652173913,342,4
631.7391304347826,340,5
632.6086956521739,312,5
633.4782608695652,315,4
634.3478260869565,306,9
635.2173913043478,281,8
636.0869565217391,262,7
636.9565217391305,257,7
637.8260869565217,233,5
638.695652173913,239,8
639.5652173913044,217,4
640.4347826086956,213,7
641.304347826087,213,9
642.1739130434783,208,4
643.0434782608695,195,7
643.9130434782609,183,10
644.7826086956521,186,2
645.6521739130435,179,7
646.5217391304348,149,3
647.3913043478261,139,5
648.2608695652174,140,4
649.1304347826087,135,5
650.0,127,6
650.8695652173913,120,7
651.7391304347826,116,3
652.6086956521739,87,2
653.4782608695652,88,6
654.3478260869565,89,8
655.2173913043478,88,8
656.0869565217391,80,8
656.9565217391305,63,6
657.8260869565217,66,4
658.695652173913,70,7
659.5652173913044,55,4
660.4347826086956,58,3
661.304347826087,50,3
662.1739130434783,42,6
663.0434782608695,34,5
663.9130434782609,34,4
664.7826086956521,35,3
665.6521739130435,41,2
666.5217391304348,29,1
667.3913043478261,21,3
668.2608695652174,30,6
669.1304347826087,25,1
670.0,24,3
670.8695652173913,22,4
671.7391304347826,16,5
672.6086956521739,16,5
673.4782608695652,15,2
674.3478260869565,19,2
675.2173913043478,10,4
676.0869565217391,13,2
676.9565217391305,12,3
677.8260869565217,16,1
678.695652173913,10,4
679.5652173913044,13,0
680.4347826086956,7,2
681.304347826087,22,3
682.1739130434783,13,2
683.0434782608695,18,3
683.9130434782609,17,0
684.7826086956521,17,4
685.6521739130435,9,4
686.5217391304348,13,3
687.3913043478261,10,1
688.2608695652174,12,1
689.1304347826087,8,1
690.0,8,2
690.8695652173913,10,2
691.7391304347826,7,2
692.6086956521739,15,2
693.4782608695652,11,4
694.3478260869565,18,0
695.2173913043478,11,2
696.0869565217391,15,2
696.9565217391305,11,0
697.8260869565217,7,1
698.695652173913,11,2
699.5652173913044,10,1
700.4347826086956,11,2
701.304347826087,12,2
702.1739130434783,17,1
703.0434782608695,6,0
703.9130434782609,14,4
704.7826086956521,11,2
705.6521739130435,10,0
706.5217391304348,10,1
707.3913043478261,8,0
708.2608695652174,14,3
709.1304347826087,10,0
710.0,7,3
710.8695652173913,8,4
711.7391304347826,8,1
712.6086956521739,13,4
713.4782608695652,13,1
714.3478260869565,4,3
715.2173913043478,23,0
716.0869565217391,15,1
716.9565217391305,11,0
717.8260869565217,14,0
718.695652173913,9,0
719.5652173913044,21,1
720.4347826086956,6,2
721.304347826087,7,1
722.1739130434783,11,3
723.0434782608695,9,0
723.9130434782609,11,0
724.7826086956521,11,0
725.6521739130435,13,1
726.5217391304348,13,1
727.3913043478261,15,1
728.2608695652174,12,1
729.1304347826087,9,2
730.0,13,0
730.8695652173913,9,3
731.7391304347826,9,0
732.6086956521739,17,2
733.4782608695652,8,1
734.3478260869565,3,2
735.2173913043478,11,1
736.0869565217391,13,1
736.9565217391305,8,1
737.8260869565217,5,2
738.695652173913,11,1
739.5652173913044,17,4
740.4347826086956,15,0
741.304347826087,9,1
742.1739130434783,11,0
743.0434782608695,12,2
743.9130434782609,11,2
744.7826086956521,8,0
745.6521739130435,12,0
746.5217391304348,13,3
747.3913043478261,10,1
748.2608695652174,9,3
749.1304347826087,11,1
750.0,15,1
750.8695652173913,12,4
751.7391304347826,9,0
752.6086956521739,11,1
753.4782608695652,12,2
754.3478260869565,10,1
755.2173913043478,8,0
756.0869565217391,10,0
756.9565217391304,6,1
757.8260869565217,8,0
758.695652173913,14,0
759.5652173913044,8,0
