pulseheight,counts_ch_A,counts_ch_B
500.4347826086956,4,1
501.304347826087,4,0
502.17391304347825,7,1
503.04347826086956,6,0
503.9130434782609,7,1
504.78260869565213,6,1
505.6521739130435,7,0
506.52173913043475,13,0
507.3913043478261,10,0
508.2608695652174,16,1
509.13043478260875,17,0
510.0,20,1
510.86956521739125,15,1
511.7391304347826,20,1
512.608695652174,15,1
513.4782608695652,14,0
514.3478260869565,23,1
515.2173913043478,19,0
516.0869565217391,23,2
516.9565217391305,24,2
517.8260869565217,25,0
518.695652173913,19,0
519.5652173913044,18,0
520.4347826086956,21,0
521.304347826087,30,0
522.1739130434783,14,1
523.0434782608695,29,2
523.9130434782609,20,3
524.7826086956522,30,3
525.6521739130435,23,0
526.5217391304348,15,2
527.391304347826,31,1
528.2608695652174,35,1
529.1304347826087,24,1
530.0,23,1
530.8695652173913,26,0
531.7391304347826,20,2
532.6086956521739,21,1
533.4782608695652,26,1
534.3478260869565,33,0
535.2173913043478,26,0
536.0869565217391,22,1
536.9565217391305,22,2
537.8260869565217,23,3
538.695652173913,23,1
539.5652173913044,23,0
540.4347826086956,22,1
541.304347826087,19,2
542.1739130434783,24,0
543.0434782608695,30,1
543.9130434782609,28,0
544.7826086956522,30,0
545.6521739130435,31,0
546.5217391304348,35,0
547.391304347826,23,0
548.2608695652174,22,0
549.1304347826087,36,2
550.0,15,0
550.8695652173913,30,1
551.7391304347826,15,1
552.6086956521739,34,1
553.4782608695652,28,0
554.3478260869565,38,1
555.2173913043478,26,1
556.0869565217391,33,0
556.9565217391305,18,1
557.8260869565217,19,0
558.695652173913,32,1
559.5652173913044,31,0
560.4347826086956,28,0
561.304347826087,27,3
562.1739130434783,34,1
563.0434782608695,35,1
563.9130434782609,31,0
564.7826086956522,19,2
565.6521739130435,26,1
566.5217391304348,29,0
567.3913043478261,31,0
568.2608695652174,37,3
569.1304347826087,44,1
570.0,41,0
570.8695652173913,26,0
571.7391304347826,44,1
572.6086956521739,42,0
573.4782608695652,48,1
574.3478260869565,40,0
575.2173913043478,34,3
576.0869565217391,41,3
576.9565217391305,57,0
577.8260869565217,37,0
578.695652173913,44,0
579.5652173913044,59,1
580.4347826086956,57,4
581.304347826087,59,3
582.1739130434783,54,2
583.0434782608695,62,0
583.9130434782609,60,3
584.7826086956522,73,2
585.6521739130435,86,4
586.5217391304348,83,0
587.3913043478261,92,6
588.2608695652174,92,1
589.1304347826087,94,1
590.0,107,1
590.8695652173913,94,1
591.7391304347826,124,1
592.6086956521739,143,1
593.4782608695652,148,2
594.3478260869565,156,1
595.2173913043478,149,2
596.0869565217391,153,1
596.9565217391305,167,1
597.8260869565217,156,2
598.695652173913,181,1
599.5652173913044,179,3
600.4347826086956,181,2
601.304347826087,205,6
602.1739130434783,194,5
603.0434782608695,253,4
603.9130434782609,219,1
604.7826086956522,215,1
605.6521739130435,247,1
606.5217391304348,283,3
607.3913043478261,296,2
608.2608695652174,254,2
609.1304347826087,316,3
610.0,272,6
610.8695652173913,281,2
611.7391304347826,300,3
612.6086956521739,309,5
613.4782608695652,316,3
614.3478260869565,322,4
615.2173913043478,321,2
616.0869565217391,314,1
616.9565217391305,302,3
617.8260869565217,331,2
618.695652173913,300,1
619.5652173913044,306,0
620.4347826086956,329,2
621.304347826087,323,1
622.1739130434783,327,1
623.0434782608695,350,4
623.9130434782609,345,3
624.7826086956522,344,0
625.6521739130435,326,2
626.5217391304348,326,3
627.3913043478261,345,0
628.2608695652174,331,6
629.1304347826087,312,1
630.0,315,3
630.8695652173913,314,0
631.7391304347826,322,2
632.6086956521739,303,5
633.4782608695652,298,3
634.3478260869565,280,6
635.2173913043478,256,2
636.0869565217391,251,0
636.9565217391305,249,2
637.8260869565217,245,2
638.695652173913,227,1
639.5652173913044,231,4
640.4347826086956,207,1
641.304347826087,209,0
642.1739130434783,177,1
643.0434782608695,207,2
643.9130434782609,177,2
644.7826086956521,179,5
645.6521739130435,174,0
646.5217391304348,159,1
647.3913043478261,128,5
648.2608695652174,127,3
649.1304347826087,127,3
650.0,100,0
650.8695652173913,118,2
651.7391304347826,110,1
652.6086956521739,88,1
653.4782608695652,86,2
654.3478260869565,76,2
655.2173913043478,66,0
656.0869565217391,91,3
656.9565217391305,86,2
657.8260869565217,72,0
658.695652173913,69,0
659.5652173913044,49,0
660.4347826086956,44,1
661.304347826087,51,2
662.1739130434783,46,2
663.0434782608695,29,1
663.9130434782609,50,2
664.7826086956521,23,2
665.6521739130435,21,0
666.5217391304348,29,0
667.3913043478261,38,4
668.2608695652174,21,1
669.1304347826087,22,0
670.0,12,1
670.8695652173913,17,2
671.7391304347826,12,4
672.6086956521739,12,0
673.4782608695652,14,1
674.3478260869565,23,0
675.2173913043478,15,0
676.0869565217391,15,0
676.9565217391305,16,0
677.8260869565217,14,2
678.695652173913,18,2
679.5652173913044,17,0
680.4347826086956,10,1
681.304347826087,12,0
682.1739130434783,13,1
683.0434782608695,10,1
683.9130434782609,16,0
684.7826086956521,13,0
685.6521739130435,13,0
686.5217391304348,9,0
687.3913043478261,22,0
688.2608695652174,17,2
689.1304347826087,20,2
690.0,10,1
690.8695652173913,6,1
691.7391304347826,10,0
692.6086956521739,4,0
693.4782608695652,16,0
694.3478260869565,8,2
695.2173913043478,5,1
696.0869565217391,6,0
696.9565217391305,14,0
697.8260869565217,5,0
698.695652173913,7,0
699.5652173913044,5,1
700.4347826086956,10,2
701.304347826087,15,0
702.1739130434783,14,2
703.0434782608695,9,0
703.9130434782609,9,1
704.7826086956521,15,1
705.6521739130435,12,1
706.5217391304348,8,0
707.3913043478261,9,1
708.2608695652174,10,0
709.1304347826087,17,1
710.0,10,1
710.8695652173913,8,1
711.7391304347826,12,0
712.6086956521739,10,2
713.4782608695652,9,0
714.3478260869565,7,0
715.2173913043478,15,0
716.0869565217391,6,0
716.9565217391305,10,1
717.8260869565217,13,0
718.695652173913,5,1
719.5652173913044,12,0
720.4347826086956,12,0
721.304347826087,16,0
722.1739130434783,12,0
723.0434782608695,14,1
723.9130434782609,8,0
724.7826086956521,12,0
725.6521739130435,8,0
726.5217391304348,10,0
727.3913043478261,12,0
728.2608695652174,13,0
729.1304347826087,10,0
730.0,15,0
730.8695652173913,12,0
731.7391304347826,11,1
732.6086956521739,12,1
733.4782608695652,12,0
734.3478260869565,5,2
735.2173913043478,5,0
736.0869565217391,16,0
736.9565217391305,7,0
737.8260869565217,9,0
738.695652173913,6,0
739.5652173913044,8,1
740.4347826086956,21,1
741.304347826087,6,0
742.1739130434783,15,1
743.0434782608695,4,0
743.9130434782609,9,1
744.7826086956521,7,0
745.6521739130435,13,1
746.5217391304348,10,0
747.3913043478261,15,0
748.2608695652174,7,0
749.1304347826087,5,1
750.0,11,0
750.8695652173913,0,0
751.7391304347826,0,0
752.6086956521739,0,0
753.4782608695652,0,0
754.3478260869565,0,0
755.2173913043478,0,0
756.0869565217391,0,1
756.9565217391304,0,0
757.8260869565217,0,0
758.695652173913,0,1
759.5652173913044,0,0
