pulseheight,counts_ch_A,counts_ch_B
500.4347826086956,3,4
501.304347826087,4,2
502.17391304347825,5,2
503.04347826086956,4,4
503.9130434782609,5,1
504.78260869565213,10,3
505.6521739130435,5,2
506.52173913043475,5,0
507.3913043478261,8,1
508.2608695652174,11,2
509.13043478260875,14,4
510.0,13,1
510.86956521739125,14,1
511.7391304347826,27,0
512.608695652174,24,0
513.4782608695652,17,1
514.3478260869565,22,1
515.2173913043478,27,2
516.0869565217391,23,0
516.9565217391305,30,1
517.8260869565217,20,6
518.695652173913,20,2
519.5652173913044,30,0
520.4347826086956,22,0
521.304347826087,24,0
522.1739130434783,27,1
523.0434782608695,26,1
523.9130434782609,34,1
524.7826086956522,26,1
525.6521739130435,25,2
526.5217391304348,24,0
527.391304347826,21,0
528.2608695652174,25,4
529.1304347826087,33,0
530.0,25,1
530.8695652173913,27,2
531.7391304347826,22,2
532.6086956521739,26,0
533.4782608695652,31,1
534.3478260869565,21,0
535.2173913043478,27,1
536.0869565217391,24,1
536.9565217391305,29,1
537.8260869565217,26,2
538.695652173913,29,0
539.5652173913044,30,1
540.4347826086956,24,2
541.304347826087,30,2
542.1739130434783,32,1
543.0434782608695,32,1
543.9130434782609,38,1
544.7826086956522,30,0
545.6521739130435,28,0
546.5217391304348,20,1
547.391304347826,21,3
548.2608695652174,29,1
549.1304347826087,31,0
550.0,27,1
550.8695652173913,26,1
551.7391304347826,26,4
552.6086956521739,25,0
553.4782608695652,29,0
554.3478260869565,29,3
555.2173913043478,35,1
556.0869565217391,38,1
556.9565217391305,24,0
557.8260869565217,34,5
558.695652173913,38,1
559.5652173913044,35,2
560.4347826086956,35,4
561.304347826087,31,1
562.1739130434783,31,1
563.0434782608695,34,1
563.9130434782609,28,4
564.7826086956522,41,1
565.6521739130435,26,1
566.5217391304348,40,3
567.3913043478261,36,3
568.2608695652174,30,2
569.1304347826087,37,3
570.0,39,0
570.8695652173913,28,1
571.7391304347826,41,3
572.6086956521739,43,3
573.4782608695652,46,1
574.3478260869565,49,3
575.2173913043478,45,4
576.0869565217391,45,1
576.9565217391305,38,1
577.8260869565217,57,3
578.695652173913,49,2
579.5652173913044,74,3
580.4347826086956,62,2
581.304347826087,57,5
582.1739130434783,80,1
583.0434782608695,77,4
583.9130434782609,77,5
584.7826086956522,79,6
585.6521739130435,88,0
586.5217391304348,79,6
587.3913043478261,92,0
588.2608695652174,106,2
589.1304347826087,118,2
590.0,123,5
590.8695652173913,106,6
591.7391304347826,134,1
592.6086956521739,153,3
593.4782608695652,126,3
594.3478260869565,134,4
