pulseheight,counts_ch_A,counts_ch_B
500.4347826086956,5,1
501.304347826087,3,0
502.17391304347825,7,1
503.04347826086956,6,1
503.9130434782609,12,2
504.78260869565213,10,0
505.6521739130435,5,2
506.52173913043475,9,1
507.3913043478261,8,0
508.2608695652174,13,0
509.13043478260875,13,1
510.0,9,0
510.86956521739125,14,2
511.7391304347826,22,0
512.608695652174,14,1
513.4782608695652,29,0
514.3478260869565,13,0
515.2173913043478,19,1
516.0869565217391,22,0
516.9565217391305,18,0
517.8260869565217,9,1
518.695652173913,21,3
519.5652173913044,19,2
520.4347826086956,16,0
521.304347826087,22,0
522.1739130434783,23,1
523.0434782608695,27,1
523.9130434782609,23,5
524.7826086956522,22,2
525.6521739130435,21,1
526.5217391304348,20,1
527.391304347826,30,1
528.2608695652174,25,1
529.1304347826087,22,1
530.0,27,1
530.8695652173913,25,2
531.7391304347826,33,1
532.6086956521739,22,0
533.4782608695652,30,1
534.3478260869565,22,2
535.2173913043478,23,1
536.0869565217391,31,0
536.9565217391305,21,0
537.8260869565217,31,1
538.695652173913,23,2
539.5652173913044,29,0
540.4347826086956,27,1
541.304347826087,17,0
542.1739130434783,23,0
543.0434782608695,30,1
543.9130434782609,28,0
544.7826086956522,28,0
545.6521739130435,29,0
546.5217391304348,33,2
547.391304347826,29,2
548.2608695652174,14,0
549.1304347826087,22,0
550.0,21,0
550.8695652173913,22,0
551.7391304347826,27,0
552.6086956521739,27,1
553.4782608695652,33,2
554.3478260869565,26,0
555.2173913043478,32,0
556.0869565217391,21,3
556.9565217391305,22,2
557.8260869565217,25,1
558.695652173913,32,1
559.5652173913044,35,0
560.4347826086956,33,0
561.304347826087,23,1
562.1739130434783,24,1
563.0434782608695,30,0
563.9130434782609,27,0
564.7826086956522,38,2
565.6521739130435,38,1
566.5217391304348,36,1
567.3913043478261,26,1
568.2608695652174,32,0
569.1304347826087,36,0
570.0,35,3
570.8695652173913,33,0
571.7391304347826,32,1
572.6086956521739,45,2
573.4782608695652,37,2
574.3478260869565,38,0
575.2173913043478,47,1
576.0869565217391,36,0
576.9565217391305,46,1
577.8260869565217,44,0
578.695652173913,40,0
579.5652173913044,45,2
580.4347826086956,36,2
581.304347826087,49,1
582.1739130434783,64,0
583.0434782608695,55,2
583.9130434782609,48,1
584.7826086956522,73,2
585.6521739130435,72,3
586.5217391304348,83,1
587.3913043478261,83,3
588.2608695652174,79,0
589.1304347826087,82,1
590.0,97,2
590.8695652173913,98,1
591.7391304347826,115,1
592.6086956521739,119,5
593.4782608695652,113,2
594.3478260869565,119,4
595.2173913043478,130,2
596.0869565217391,119,2
596.9565217391305,163,0
597.8260869565217,146,2
598.695652173913,144,1
599.5652173913044,183,2
600.4347826086956,160,1
601.304347826087,203,1
602.1739130434783,196,1
603.0434782608695,200,2
603.9130434782609,208,3
604.7826086956522,205,5
605.6521739130435,261,2
606.5217391304348,233,1
607.3913043478261,275,2
608.2608695652174,232,0
609.1304347826087,260,0
610.0,274,2
610.8695652173913,244,2
611.7391304347826,258,4
612.6086956521739,328,5
613.4782608695652,309,3
614.3478260869565,294,2
615.2173913043478,309,3
616.0869565217391,337,3
616.9565217391305,297,0
