pulseheight,counts_ch_A,counts_ch_B
500.4347826086956,1,1
501.304347826087,4,2
502.17391304347825,5,0
503.04347826086956,3,0
503.9130434782609,6,1
504.78260869565213,6,0
505.6521739130435,16,3
506.52173913043475,11,0
507.3913043478261,9,0
508.2608695652174,15,1
509.13043478260875,14,2
510.0,8,1
510.86956521739125,10,0
511.7391304347826,11,2
512.608695652174,12,1
513.4782608695652,20,1
514.3478260869565,18,1
515.2173913043478,16,0
516.0869565217391,24,1
516.9565217391305,20,0
517.8260869565217,17,0
518.695652173913,20,2
519.5652173913044,22,0
520.4347826086956,24,1
521.304347826087,26,3
522.1739130434783,20,1
523.0434782608695,13,0
523.9130434782609,17,2
524.7826086956522,28,0
525.6521739130435,21,0
526.5217391304348,22,2
527.391304347826,19,0
528.2608695652174,25,0
529.1304347826087,19,3
530.0,25,3
530.8695652173913,24,3
531.7391304347826,21,3
532.6086956521739,19,3
533.4782608695652,21,1
534.3478260869565,19,1
535.2173913043478,17,0
536.0869565217391,26,4
536.9565217391305,33,0
537.8260869565217,24,0
538.695652173913,21,2
539.5652173913044,25,1
540.4347826086956,28,0
541.304347826087,21,0
542.1739130434783,28,1
543.0434782608695,30,3
543.9130434782609,26,1
544.7826086956522,25,0
545.6521739130435,19,0
546.5217391304348,26,2
547.391304347826,20,0
548.2608695652174,26,1
549.1304347826087,14,1
550.0,28,1
550.8695652173913,29,0
551.7391304347826,25,2
552.6086956521739,18,1
553.4782608695652,23,1
554.3478260869565,21,1
555.2173913043478,18,1
556.0869565217391,26,4
556.9565217391305,27,3
557.8260869565217,26,1
558.695652173913,27,1
559.5652173913044,26,0
560.4347826086956,24,4
561.304347826087,17,2
562.1739130434783,24,1
563.0434782608695,19,2
563.9130434782609,32,1
564.7826086956522,32,0
565.6521739130435,30,3
566.5217391304348,23,1
567.3913043478261,26,1
568.2608695652174,29,1
569.1304347826087,29,2
570.0,30,1
570.8695652173913,28,3
571.7391304347826,24,2
