pulseheight,counts_ch_A,counts_ch_B
500.4347826086956,2,0
501.304347826087,2,0
502.17391304347825,4,1
503.04347826086956,6,2
503.9130434782609,5,2
504.78260869565213,7,2
505.6521739130435,14,1
506.52173913043475,13,3
507.3913043478261,10,5
508.2608695652174,13,2
509.13043478260875,13,3
510.0,20,5
510.86956521739125,15,1
511.7391304347826,17,3
512.608695652174,18,0
513.4782608695652,16,0
514.3478260869565,26,2
515.2173913043478,28,3
516.0869565217391,15,2
516.9565217391305,22,2
517.8260869565217,21,1
518.695652173913,25,4
519.5652173913044,18,1
520.4347826086956,18,1
521.304347826087,23,1
522.1739130434783,21,1
523.0434782608695,25,1
523.9130434782609,32,1
524.7826086956522,27,4
525.6521739130435,18,0
526.5217391304348,17,2
527.391304347826,17,4
528.2608695652174,19,5
529.1304347826087,22,3
530.0,22,4
530.8695652173913,12,1
531.7391304347826,34,1
532.6086956521739,23,2
533.4782608695652,25,1
534.3478260869565,22,4
535.2173913043478,27,1
536.0869565217391,25,2
536.9565217391305,16,2
537.8260869565217,23,2
538.695652173913,19,3
539.5652173913044,18,2
540.4347826086956,26,4
541.304347826087,15,2
542.1739130434783,23,1
543.0434782608695,25,5
543.9130434782609,28,2
544.7826086956522,19,2
545.6521739130435,12,1
546.5217391304348,20,3
547.391304347826,19,2
548.2608695652174,20,2
549.1304347826087,20,3
550.0,18,2
550.8695652173913,17,2
551.7391304347826,15,4
552.6086956521739,32,1
553.4782608695652,27,2
554.3478260869565,20,4
555.2173913043478,24,6
556.0869565217391,22,6
556.9565217391305,19,5
557.8260869565217,24,3
558.695652173913,20,3
559.5652173913044,17,2
560.4347826086956,15,3
561.304347826087,21,4
562.1739130434783,21,3
563.0434782608695,19,3
563.9130434782609,16,1
564.7826086956522,29,6
565.6521739130435,32,2
566.5217391304348,17,1
567.3913043478261,27,9
568.2608695652174,23,6
569.1304347826087,36,5
570.0,34,9
570.8695652173913,29,2
571.7391304347826,25,3
572.6086956521739,31,10
573.4782608695652,32,7
574.3478260869565,41,7
575.2173913043478,38,5
576.0869565217391,43,8
576.9565217391305,44,6
577.8260869565217,55,5
578.695652173913,40,12
579.5652173913044,44,6
580.4347826086956,48,8
581.304347826087,50,13
582.1739130434783,54,10
583.0434782608695,68,11
583.9130434782609,61,10
584.7826086956522,77,12
585.6521739130435,65,15
586.5217391304348,77,9
587.3913043478261,76,14
588.2608695652174,81,16
589.1304347826087,88,14
590.0,128,19
590.8695652173913,91,14
591.7391304347826,112,15
592.6086956521739,101,18
593.4782608695652,114,19
594.3478260869565,126,15
595.2173913043478,137,13
596.0869565217391,140,19
596.9565217391305,145,17
597.8260869565217,156,25
598.695652173913,171,15
599.5652173913044,167,26
600.4347826086956,172,28
601.304347826087,171,16
602.1739130434783,172,20
603.0434782608695,189,22
603.9130434782609,220,20
604.7826086956522,216,20
605.6521739130435,204,24
606.5217391304348,267,16
607.3913043478261,243,31
608.2608695652174,267,26
609.1304347826087,255,29
610.0,241,27
610.8695652173913,287,18
611.7391304347826,238,21
612.6086956521739,301,30
613.4782608695652,302,29
614.3478260869565,314,36
615.2173913043478,313,25
616.0869565217391,282,24
616.9565217391305,325,34
617.8260869565217,281,33
618.695652173913,323,26
619.5652173913044,314,31
620.4347826086956,332,25
621.304347826087,325,32
622.1739130434783,316,23
623.0434782608695,305,27
623.9130434782609,290,27
624.7826086956522,308,21
625.6521739130435,292,19
626.5217391304348,304,18
627.3913043478261,253,20
628.2608695652174,303,19
629.1304347826087,252,20
630.0,279,34
630.8695652173913,243,24
631.7391304347826,250,20
632.6086956521739,249,29
633.4782608695652,248,21
634.3478260869565,241,25
635.2173913043478,232,20
636.0869565217391,213,24
636.9565217391305,210,26
637.8260869565217,213,25
638.695652173913,187,25
639.5652173913044,200,31
640.4347826086956,182,20
641.304347826087,198,27
642.1739130434783,172,14
643.0434782608695,171,27
643.9130434782609,158,25
644.7826086956521,135,18
645.6521739130435,127,18
646.5217391304348,108,29
647.3913043478261,144,26
648.2608695652174,122,21
649.1304347826087,118,24
650.0,85,24
650.8695652173913,86,19
651.7391304347826,85,13
652.6086956521739,63,17
653.4782608695652,82,20
654.3478260869565,71,16
655.2173913043478,62,13
656.0869565217391,58,14
656.9565217391305,37,12
657.8260869565217,55,15
658.695652173913,57,14
659.5652173913044,40,15
660.4347826086956,42,10
661.304347826087,40,10
662.1739130434783,39,9
663.0434782608695,36,12
663.9130434782609,34,6
664.7826086956521,22,10
665.6521739130435,28,10
666.5217391304348,20,19
667.3913043478261,24,11
668.2608695652174,17,11
669.1304347826087,23,9
670.0,18,4
670.8695652173913,12,10
