pulseheight,counts_ch_A,counts_ch_B
500.4347826086956,3,0
501.304347826087,4,2
502.17391304347825,5,1
503.04347826086956,3,0
503.9130434782609,4,0
504.78260869565213,6,1
505.6521739130435,11,0
506.52173913043475,4,0
507.3913043478261,7,1
508.2608695652174,13,0
509.13043478260875,15,0
510.0,12,0
510.86956521739125,10,2
511.7391304347826,15,1
512.608695652174,12,0
513.4782608695652,13,0
514.3478260869565,20,1
515.2173913043478,21,1
516.0869565217391,19,1
516.9565217391305,22,1
517.8260869565217,23,0
518.695652173913,27,1
519.5652173913044,21,1
520.4347826086956,26,0
521.304347826087,32,3
522.1739130434783,29,0
523.0434782608695,38,0
523.9130434782609,25,2
524.7826086956522,23,1
525.6521739130435,25,0
526.5217391304348,19,0
527.391304347826,28,2
528.2608695652174,28,0
529.1304347826087,27,0
530.0,16,1
530.8695652173913,25,0
531.7391304347826,30,0
532.6086956521739,27,0
533.4782608695652,28,0
534.3478260869565,40,1
535.2173913043478,31,1
536.0869565217391,25,1
536.9565217391305,22,1
537.8260869565217,23,1
538.695652173913,22,1
539.5652173913044,27,2
540.4347826086956,31,1
541.304347826087,27,1
542.1739130434783,35,0
543.0434782608695,43,0
543.9130434782609,27,1
544.7826086956522,28,1
545.6521739130435,29,0
546.5217391304348,25,0
547.391304347826,34,0
548.2608695652174,28,0
549.1304347826087,27,1
550.0,31,1
550.8695652173913,24,1
551.7391304347826,31,2
552.6086956521739,21,0
553.4782608695652,33,0
554.3478260869565,31,1
555.2173913043478,20,0
556.0869565217391,27,0
556.9565217391305,29,0
557.8260869565217,31,0
558.695652173913,16,1
559.5652173913044,34,0
560.4347826086956,24,0
561.304347826087,38,2
562.1739130434783,22,1
563.0434782608695,25,1
563.9130434782609,18,0
564.7826086956522,35,1
565.6521739130435,37,2
566.5217391304348,26,0
567.3913043478261,31,0
568.2608695652174,35,0
569.1304347826087,28,3
570.0,35,1
570.8695652173913,28,1
571.7391304347826,35,1
572.6086956521739,39,2
573.4782608695652,49,0
574.3478260869565,36,1
575.2173913043478,33,1
576.0869565217391,37,0
576.9565217391305,27,1
577.8260869565217,49,2
578.695652173913,49,0
579.5652173913044,54,2
580.4347826086956,45,1
581.304347826087,55,2
582.1739130434783,54,1
583.0434782608695,60,0
583.9130434782609,65,0
584.7826086956522,57,0
585.6521739130435,75,0
586.5217391304348,80,5
587.3913043478261,80,0
588.2608695652174,93,0
589.1304347826087,72,2
590.0,72,1
590.8695652173913,90,1
591.7391304347826,79,1
592.6086956521739,86,2
593.4782608695652,116,1
594.3478260869565,104,7
